implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,2400,3600,1,33.089183,1.000000,1.000000,33.089183,0,"ok","./bin/mm_serial 1200 2400 3600","Time: 33.089183 seconds"
"Implementation 2 (MM-1D)",1200,2400,3600,1,32.889800,1.000000,1.006062,32.889800,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 2400 3600","Local Matrix Multiplication Compute Time: 32.7814 seconds Total Runtime: 32.8898 seconds"
"Implementation 3 (MM-2D)",1200,2400,3600,1,32.762916,1.000000,1.009958,32.762916,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 2400 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x2400), B(2400x3600), C(1200x3600) Parallel Time: 32.762916 seconds"
"Implementation 1 (Serial)",1200,2400,3600,4,33.089183,1.000000,1.000000,33.089183,0,"ok","./bin/mm_serial 1200 2400 3600","Time: 33.089183 seconds"
"Implementation 2 (MM-1D)",1200,2400,3600,4,8.746280,3.760433,3.783229,34.985120,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 2400 3600","Local Matrix Multiplication Compute Time: 8.59106 seconds Total Runtime: 8.74628 seconds"
"Implementation 3 (MM-2D)",1200,2400,3600,4,5.765289,5.682788,5.739380,23.061156,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 2400 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x2400), B(2400x3600), C(1200x3600) Parallel Time: 5.765289 seconds"
"Implementation 1 (Serial)",1200,2400,3600,9,33.089183,1.000000,1.000000,33.089183,0,"ok","./bin/mm_serial 1200 2400 3600","Time: 33.089183 seconds"
"Implementation 2 (MM-1D)",1200,2400,3600,9,4.390630,7.490907,7.536318,39.515670,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 2400 3600","Local Matrix Multiplication Compute Time: 4.12233 seconds Total Runtime: 4.39063 seconds"
"Implementation 3 (MM-2D)",1200,2400,3600,9,2.926406,11.195615,11.307106,26.337654,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 2400 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x2400), B(2400x3600), C(1200x3600) Parallel Time: 2.926406 seconds"
"Implementation 1 (Serial)",1200,2400,3600,16,33.089183,1.000000,1.000000,33.089183,0,"ok","./bin/mm_serial 1200 2400 3600","Time: 33.089183 seconds"
"Implementation 2 (MM-1D)",1200,2400,3600,16,2.836780,11.594061,11.664346,45.388480,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 2400 3600","Local Matrix Multiplication Compute Time: 2.43602 seconds Total Runtime: 2.83678 seconds"
"Implementation 3 (MM-2D)",1200,2400,3600,16,1.770037,18.509735,18.694063,28.320592,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 2400 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x2400), B(2400x3600), C(1200x3600) Parallel Time: 1.770037 seconds"
"Implementation 1 (Serial)",1200,2400,3600,25,33.089183,1.000000,1.000000,33.089183,0,"ok","./bin/mm_serial 1200 2400 3600","Time: 33.089183 seconds"
"Implementation 2 (MM-1D)",1200,2400,3600,25,3.269560,10.059396,10.120378,81.739000,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 2400 3600","Local Matrix Multiplication Compute Time: 2.12457 seconds Total Runtime: 3.26956 seconds"
"Implementation 3 (MM-2D)",1200,2400,3600,25,1.902701,17.219162,17.390637,47.567525,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 2400 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x2400), B(2400x3600), C(1200x3600) Parallel Time: 1.902701 seconds"
