implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",24,18,6,1,0.000035,1.000000,0.000035,0,"ok","./bin/mm_serial 24 18 6","Time: 0.000035 seconds"
"Implementation 2 (MM-1D)",24,18,6,1,0.000054,0.649717,0.000054,0,"ok","mpirun -np 1 ./bin/mm_1d 24 18 6","Local Matrix Multiplication Compute Time: 2.5929e-05 seconds Total Runtime: 5.38696e-05 seconds"
"Implementation 3 (MM-2D)",24,18,6,1,0.000049,0.714286,0.000049,0,"ok","mpirun -np 1 ./bin/mm_2d 24 18 6","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(24x18), B(18x6), C(24x6) Parallel Time: 0.000049 seconds"
"Implementation 1 (Serial)",24,18,6,4,0.000036,1.000000,0.000036,0,"ok","./bin/mm_serial 24 18 6","Time: 0.000036 seconds"
"Implementation 2 (MM-1D)",24,18,6,4,0.000201,0.179367,0.000803,0,"ok","mpirun -np 4 ./bin/mm_1d 24 18 6","Local Matrix Multiplication Compute Time: 5.89155e-06 seconds Total Runtime: 0.000200706 seconds"
"Implementation 3 (MM-2D)",24,18,6,4,0.000198,0.181818,0.000792,0,"ok","mpirun -np 4 ./bin/mm_2d 24 18 6","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(24x18), B(18x6), C(24x6) Parallel Time: 0.000198 seconds"
