implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,2400,4200,1,38.898607,1.000000,1.000000,38.898607,0,"ok","./bin/mm_serial 1800 2400 4200","Time: 38.898607 seconds"
"Implementation 2 (MM-1D)",1800,2400,4200,1,37.347400,1.000000,1.041535,37.347400,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 2400 4200","Local Matrix Multiplication Compute Time: 37.1935 seconds Total Runtime: 37.3474 seconds"
"Implementation 3 (MM-2D)",1800,2400,4200,1,37.313432,1.000000,1.042483,37.313432,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 2400 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x2400), B(2400x4200), C(1800x4200) Parallel Time: 37.313432 seconds"
"Implementation 1 (Serial)",1800,2400,4200,4,38.898607,1.000000,1.000000,38.898607,0,"ok","./bin/mm_serial 1800 2400 4200","Time: 38.898607 seconds"
"Implementation 2 (MM-1D)",1800,2400,4200,4,10.052100,3.715383,3.869700,40.208400,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 2400 4200","Local Matrix Multiplication Compute Time: 9.84722 seconds Total Runtime: 10.0521 seconds"
"Implementation 3 (MM-2D)",1800,2400,4200,4,10.534893,3.541890,3.692359,42.139572,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 2400 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x2400), B(2400x4200), C(1800x4200) Parallel Time: 10.534893 seconds"
"Implementation 1 (Serial)",1800,2400,4200,9,38.898607,1.000000,1.000000,38.898607,0,"ok","./bin/mm_serial 1800 2400 4200","Time: 38.898607 seconds"
"Implementation 2 (MM-1D)",1800,2400,4200,9,5.119930,7.294514,7.597488,46.079370,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 2400 4200","Local Matrix Multiplication Compute Time: 4.80012 seconds Total Runtime: 5.11993 seconds"
"Implementation 3 (MM-2D)",1800,2400,4200,9,5.146988,7.249567,7.557548,46.322892,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 2400 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x2400), B(2400x4200), C(1800x4200) Parallel Time: 5.146988 seconds"
"Implementation 1 (Serial)",1800,2400,4200,16,38.898607,1.000000,1.000000,38.898607,0,"ok","./bin/mm_serial 1800 2400 4200","Time: 38.898607 seconds"
"Implementation 2 (MM-1D)",1800,2400,4200,16,3.550400,10.519209,10.956120,56.806400,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 2400 4200","Local Matrix Multiplication Compute Time: 3.03578 seconds Total Runtime: 3.5504 seconds"
"Implementation 3 (MM-2D)",1800,2400,4200,16,3.564160,10.469068,10.913822,57.026560,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 2400 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x2400), B(2400x4200), C(1800x4200) Parallel Time: 3.564160 seconds"
"Implementation 1 (Serial)",1800,2400,4200,25,38.898607,1.000000,1.000000,38.898607,0,"ok","./bin/mm_serial 1800 2400 4200","Time: 38.898607 seconds"
"Implementation 2 (MM-1D)",1800,2400,4200,25,4.606580,8.107403,8.444140,115.164500,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 2400 4200","Local Matrix Multiplication Compute Time: 3.5613 seconds Total Runtime: 4.60658 seconds"
"Implementation 3 (MM-2D)",1800,2400,4200,25,3.228232,11.558473,12.049508,80.705800,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 2400 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x2400), B(2400x4200), C(1800x4200) Parallel Time: 3.228232 seconds"
