implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,3000,2400,1,53.854473,1.000000,1.000000,53.854473,0,"ok","./bin/mm_serial 2400 3000 2400","Time: 53.854473 seconds"
"Implementation 2 (MM-1D)",2400,3000,2400,1,53.985200,1.000000,0.997578,53.985200,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 3000 2400","Local Matrix Multiplication Compute Time: 53.8474 seconds Total Runtime: 53.9852 seconds"
"Implementation 3 (MM-2D)",2400,3000,2400,1,53.804267,1.000000,1.000933,53.804267,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 3000 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x3000), B(3000x2400), C(2400x2400) Parallel Time: 53.804267 seconds"
"Implementation 1 (Serial)",2400,3000,2400,4,53.854473,1.000000,1.000000,53.854473,0,"ok","./bin/mm_serial 2400 3000 2400","Time: 53.854473 seconds"
"Implementation 2 (MM-1D)",2400,3000,2400,4,14.374800,3.755544,3.746450,57.499200,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 3000 2400","Local Matrix Multiplication Compute Time: 14.2025 seconds Total Runtime: 14.3748 seconds"
"Implementation 3 (MM-2D)",2400,3000,2400,4,9.532295,5.644419,5.649686,38.129180,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 3000 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x3000), B(3000x2400), C(2400x2400) Parallel Time: 9.532295 seconds"
"Implementation 1 (Serial)",2400,3000,2400,9,53.854473,1.000000,1.000000,53.854473,0,"ok","./bin/mm_serial 2400 3000 2400","Time: 53.854473 seconds"
"Implementation 2 (MM-1D)",2400,3000,2400,9,6.999180,7.713075,7.694397,62.992620,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 3000 2400","Local Matrix Multiplication Compute Time: 6.74203 seconds Total Runtime: 6.99918 seconds"
"Implementation 3 (MM-2D)",2400,3000,2400,9,5.265160,10.218923,10.228459,47.386440,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 3000 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x3000), B(3000x2400), C(2400x2400) Parallel Time: 5.265160 seconds"
"Implementation 1 (Serial)",2400,3000,2400,16,53.854473,1.000000,1.000000,53.854473,0,"ok","./bin/mm_serial 2400 3000 2400","Time: 53.854473 seconds"
"Implementation 2 (MM-1D)",2400,3000,2400,16,4.445370,12.144141,12.114734,71.125920,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 3000 2400","Local Matrix Multiplication Compute Time: 4.03936 seconds Total Runtime: 4.44537 seconds"
"Implementation 3 (MM-2D)",2400,3000,2400,16,2.758703,19.503465,19.521664,44.139248,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 3000 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x3000), B(3000x2400), C(2400x2400) Parallel Time: 2.758703 seconds"
"Implementation 1 (Serial)",2400,3000,2400,25,53.854473,1.000000,1.000000,53.854473,0,"ok","./bin/mm_serial 2400 3000 2400","Time: 53.854473 seconds"
"Implementation 2 (MM-1D)",2400,3000,2400,25,5.112110,10.560258,10.534686,127.802750,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 3000 2400","Local Matrix Multiplication Compute Time: 4.37538 seconds Total Runtime: 5.11211 seconds"
"Implementation 3 (MM-2D)",2400,3000,2400,25,2.770632,19.419492,19.437613,69.265800,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 3000 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x3000), B(3000x2400), C(2400x2400) Parallel Time: 2.770632 seconds"
