implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,3000,2400,1,13.436123,1.000000,1.000000,13.436123,0,"ok","./bin/mm_serial 600 3000 2400","Time: 13.436123 seconds"
"Implementation 2 (MM-1D)",600,3000,2400,1,13.486300,1.000000,0.996279,13.486300,0,"ok","mpirun -np 1 ./bin/mm_1d 600 3000 2400","Local Matrix Multiplication Compute Time: 13.4157 seconds Total Runtime: 13.4863 seconds"
"Implementation 3 (MM-2D)",600,3000,2400,1,13.630893,1.000000,0.985711,13.630893,0,"ok","mpirun -np 1 ./bin/mm_2d 600 3000 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x3000), B(3000x2400), C(600x2400) Parallel Time: 13.630893 seconds"
"Implementation 1 (Serial)",600,3000,2400,4,13.436123,1.000000,1.000000,13.436123,0,"ok","./bin/mm_serial 600 3000 2400","Time: 13.436123 seconds"
"Implementation 2 (MM-1D)",600,3000,2400,4,3.700090,3.644857,3.631296,14.800360,0,"ok","mpirun -np 4 ./bin/mm_1d 600 3000 2400","Local Matrix Multiplication Compute Time: 3.58473 seconds Total Runtime: 3.70009 seconds"
"Implementation 3 (MM-2D)",600,3000,2400,4,2.340822,5.823122,5.739917,9.363288,0,"ok","mpirun -np 4 ./bin/mm_2d 600 3000 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x3000), B(3000x2400), C(600x2400) Parallel Time: 2.340822 seconds"
"Implementation 1 (Serial)",600,3000,2400,9,13.436123,1.000000,1.000000,13.436123,0,"ok","./bin/mm_serial 600 3000 2400","Time: 13.436123 seconds"
"Implementation 2 (MM-1D)",600,3000,2400,9,1.891250,7.130892,7.104361,17.021250,0,"ok","mpirun -np 9 ./bin/mm_1d 600 3000 2400","Local Matrix Multiplication Compute Time: 1.69427 seconds Total Runtime: 1.89125 seconds"
"Implementation 3 (MM-2D)",600,3000,2400,9,1.358707,10.032253,9.888904,12.228363,0,"ok","mpirun -np 9 ./bin/mm_2d 600 3000 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x3000), B(3000x2400), C(600x2400) Parallel Time: 1.358707 seconds"
"Implementation 1 (Serial)",600,3000,2400,16,13.436123,1.000000,1.000000,13.436123,0,"ok","./bin/mm_serial 600 3000 2400","Time: 13.436123 seconds"
"Implementation 2 (MM-1D)",600,3000,2400,16,1.350240,9.988076,9.950915,21.603840,0,"ok","mpirun -np 16 ./bin/mm_1d 600 3000 2400","Local Matrix Multiplication Compute Time: 1.01677 seconds Total Runtime: 1.35024 seconds"
"Implementation 3 (MM-2D)",600,3000,2400,16,0.724389,18.817090,18.548215,11.590224,0,"ok","mpirun -np 16 ./bin/mm_2d 600 3000 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x3000), B(3000x2400), C(600x2400) Parallel Time: 0.724389 seconds"
"Implementation 1 (Serial)",600,3000,2400,25,13.436123,1.000000,1.000000,13.436123,0,"ok","./bin/mm_serial 600 3000 2400","Time: 13.436123 seconds"
"Implementation 2 (MM-1D)",600,3000,2400,25,1.590550,8.479017,8.447470,39.763750,0,"ok","mpirun -np 25 ./bin/mm_1d 600 3000 2400","Local Matrix Multiplication Compute Time: 1.01086 seconds Total Runtime: 1.59055 seconds"
"Implementation 3 (MM-2D)",600,3000,2400,25,0.812184,16.783011,16.543201,20.304600,0,"ok","mpirun -np 25 ./bin/mm_2d 600 3000 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x3000), B(3000x2400), C(600x2400) Parallel Time: 0.812184 seconds"
