implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,1200,1800,1,8.183944,1.000000,1.000000,8.183944,0,"ok","./bin/mm_serial 3000 1200 1800","Time: 8.183944 seconds"
"Implementation 2 (MM-1D)",3000,1200,1800,1,7.452140,1.000000,1.098201,7.452140,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 1200 1800","Local Matrix Multiplication Compute Time: 7.36381 seconds Total Runtime: 7.45214 seconds"
"Implementation 3 (MM-2D)",3000,1200,1800,1,7.401552,1.000000,1.105706,7.401552,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 1200 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x1200), B(1200x1800), C(3000x1800) Parallel Time: 7.401552 seconds"
"Implementation 1 (Serial)",3000,1200,1800,4,8.183944,1.000000,1.000000,8.183944,0,"ok","./bin/mm_serial 3000 1200 1800","Time: 8.183944 seconds"
"Implementation 2 (MM-1D)",3000,1200,1800,4,3.817090,1.952309,2.144027,15.268360,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 1200 1800","Local Matrix Multiplication Compute Time: 3.72442 seconds Total Runtime: 3.81709 seconds"
"Implementation 3 (MM-2D)",3000,1200,1800,4,1.942608,3.810111,4.212864,7.770432,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 1200 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x1200), B(1200x1800), C(3000x1800) Parallel Time: 1.942608 seconds"
"Implementation 1 (Serial)",3000,1200,1800,9,8.183944,1.000000,1.000000,8.183944,0,"ok","./bin/mm_serial 3000 1200 1800","Time: 8.183944 seconds"
"Implementation 2 (MM-1D)",3000,1200,1800,9,1.940100,3.841111,4.218310,17.460900,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 1200 1800","Local Matrix Multiplication Compute Time: 1.82109 seconds Total Runtime: 1.9401 seconds"
"Implementation 3 (MM-2D)",3000,1200,1800,9,1.007855,7.343866,8.120160,9.070695,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 1200 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x1200), B(1200x1800), C(3000x1800) Parallel Time: 1.007855 seconds"
"Implementation 1 (Serial)",3000,1200,1800,16,8.183944,1.000000,1.000000,8.183944,0,"ok","./bin/mm_serial 3000 1200 1800","Time: 8.183944 seconds"
"Implementation 2 (MM-1D)",3000,1200,1800,16,1.263340,5.898760,6.478022,20.213440,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 1200 1800","Local Matrix Multiplication Compute Time: 1.09181 seconds Total Runtime: 1.26334 seconds"
"Implementation 3 (MM-2D)",3000,1200,1800,16,0.599241,12.351545,13.657183,9.587856,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 1200 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x1200), B(1200x1800), C(3000x1800) Parallel Time: 0.599241 seconds"
"Implementation 1 (Serial)",3000,1200,1800,25,8.183944,1.000000,1.000000,8.183944,0,"ok","./bin/mm_serial 3000 1200 1800","Time: 8.183944 seconds"
"Implementation 2 (MM-1D)",3000,1200,1800,25,1.409160,5.288356,5.807675,35.229000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 1200 1800","Local Matrix Multiplication Compute Time: 1.16065 seconds Total Runtime: 1.40916 seconds"
"Implementation 3 (MM-2D)",3000,1200,1800,25,0.659002,11.231456,12.418694,16.475050,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 1200 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x1200), B(1200x1800), C(3000x1800) Parallel Time: 0.659002 seconds"
