implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,2400,3000,1,9.582871,1.000000,1.000000,9.582871,0,"ok","./bin/mm_serial 600 2400 3000","Time: 9.582871 seconds"
"Implementation 2 (MM-1D)",600,2400,3000,1,9.330590,1.000000,1.027038,9.330590,0,"ok","mpirun -np 1 ./bin/mm_1d 600 2400 3000","Local Matrix Multiplication Compute Time: 9.25974 seconds Total Runtime: 9.33059 seconds"
"Implementation 3 (MM-2D)",600,2400,3000,1,9.304740,1.000000,1.029891,9.304740,0,"ok","mpirun -np 1 ./bin/mm_2d 600 2400 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x2400), B(2400x3000), C(600x3000) Parallel Time: 9.304740 seconds"
"Implementation 1 (Serial)",600,2400,3000,4,9.582871,1.000000,1.000000,9.582871,0,"ok","./bin/mm_serial 600 2400 3000","Time: 9.582871 seconds"
"Implementation 2 (MM-1D)",600,2400,3000,4,2.518370,3.705012,3.805188,10.073480,0,"ok","mpirun -np 4 ./bin/mm_1d 600 2400 3000","Local Matrix Multiplication Compute Time: 2.40594 seconds Total Runtime: 2.51837 seconds"
"Implementation 3 (MM-2D)",600,2400,3000,4,2.341485,3.973863,4.092647,9.365940,0,"ok","mpirun -np 4 ./bin/mm_2d 600 2400 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x2400), B(2400x3000), C(600x3000) Parallel Time: 2.341485 seconds"
"Implementation 1 (Serial)",600,2400,3000,9,9.582871,1.000000,1.000000,9.582871,0,"ok","./bin/mm_serial 600 2400 3000","Time: 9.582871 seconds"
"Implementation 2 (MM-1D)",600,2400,3000,9,1.393810,6.694306,6.875307,12.544290,0,"ok","mpirun -np 9 ./bin/mm_1d 600 2400 3000","Local Matrix Multiplication Compute Time: 1.18233 seconds Total Runtime: 1.39381 seconds"
"Implementation 3 (MM-2D)",600,2400,3000,9,1.236743,7.523584,7.748474,11.130687,0,"ok","mpirun -np 9 ./bin/mm_2d 600 2400 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x2400), B(2400x3000), C(600x3000) Parallel Time: 1.236743 seconds"
"Implementation 1 (Serial)",600,2400,3000,16,9.582871,1.000000,1.000000,9.582871,0,"ok","./bin/mm_serial 600 2400 3000","Time: 9.582871 seconds"
"Implementation 2 (MM-1D)",600,2400,3000,16,1.057080,8.826759,9.065417,16.913280,0,"ok","mpirun -np 16 ./bin/mm_1d 600 2400 3000","Local Matrix Multiplication Compute Time: 0.735932 seconds Total Runtime: 1.05708 seconds"
"Implementation 3 (MM-2D)",600,2400,3000,16,0.865634,10.749046,11.070350,13.850144,0,"ok","mpirun -np 16 ./bin/mm_2d 600 2400 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x2400), B(2400x3000), C(600x3000) Parallel Time: 0.865634 seconds"
"Implementation 1 (Serial)",600,2400,3000,25,9.582871,1.000000,1.000000,9.582871,0,"ok","./bin/mm_serial 600 2400 3000","Time: 9.582871 seconds"
"Implementation 2 (MM-1D)",600,2400,3000,25,1.419970,6.570977,6.748643,35.499250,0,"ok","mpirun -np 25 ./bin/mm_1d 600 2400 3000","Local Matrix Multiplication Compute Time: 0.838585 seconds Total Runtime: 1.41997 seconds"
"Implementation 3 (MM-2D)",600,2400,3000,25,0.781774,11.902084,12.257853,19.544350,0,"ok","mpirun -np 25 ./bin/mm_2d 600 2400 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x2400), B(2400x3000), C(600x3000) Parallel Time: 0.781774 seconds"
