implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,3600,3600,1,49.700524,1.000000,1.000000,49.700524,0,"ok","./bin/mm_serial 1200 3600 3600","Time: 49.700524 seconds"
"Implementation 2 (MM-1D)",1200,3600,3600,1,49.253500,1.000000,1.009076,49.253500,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 3600 3600","Local Matrix Multiplication Compute Time: 49.1101 seconds Total Runtime: 49.2535 seconds"
"Implementation 3 (MM-2D)",1200,3600,3600,1,49.215392,1.000000,1.009857,49.215392,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 3600 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x3600), B(3600x3600), C(1200x3600) Parallel Time: 49.215392 seconds"
"Implementation 1 (Serial)",1200,3600,3600,4,49.700524,1.000000,1.000000,49.700524,0,"ok","./bin/mm_serial 1200 3600 3600","Time: 49.700524 seconds"
"Implementation 2 (MM-1D)",1200,3600,3600,4,13.115300,3.755423,3.789507,52.461200,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 3600 3600","Local Matrix Multiplication Compute Time: 12.8525 seconds Total Runtime: 13.1153 seconds"
"Implementation 3 (MM-2D)",1200,3600,3600,4,8.679885,5.670051,5.725943,34.719540,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 3600 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x3600), B(3600x3600), C(1200x3600) Parallel Time: 8.679885 seconds"
"Implementation 1 (Serial)",1200,3600,3600,9,49.700524,1.000000,1.000000,49.700524,0,"ok","./bin/mm_serial 1200 3600 3600","Time: 49.700524 seconds"
"Implementation 2 (MM-1D)",1200,3600,3600,9,6.495800,7.582361,7.651178,58.462200,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 3600 3600","Local Matrix Multiplication Compute Time: 6.13489 seconds Total Runtime: 6.4958 seconds"
"Implementation 3 (MM-2D)",1200,3600,3600,9,4.434092,11.099317,11.208726,39.906828,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 3600 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x3600), B(3600x3600), C(1200x3600) Parallel Time: 4.434092 seconds"
"Implementation 1 (Serial)",1200,3600,3600,16,49.700524,1.000000,1.000000,49.700524,0,"ok","./bin/mm_serial 1200 3600 3600","Time: 49.700524 seconds"
"Implementation 2 (MM-1D)",1200,3600,3600,16,4.318840,11.404335,11.507841,69.101440,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 3600 3600","Local Matrix Multiplication Compute Time: 3.73358 seconds Total Runtime: 4.31884 seconds"
"Implementation 3 (MM-2D)",1200,3600,3600,16,2.665462,18.464113,18.646120,42.647392,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 3600 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x3600), B(3600x3600), C(1200x3600) Parallel Time: 2.665462 seconds"
"Implementation 1 (Serial)",1200,3600,3600,25,49.700524,1.000000,1.000000,49.700524,0,"ok","./bin/mm_serial 1200 3600 3600","Time: 49.700524 seconds"
"Implementation 2 (MM-1D)",1200,3600,3600,25,5.292290,9.306652,9.391119,132.307250,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 3600 3600","Local Matrix Multiplication Compute Time: 4.22381 seconds Total Runtime: 5.29229 seconds"
"Implementation 3 (MM-2D)",1200,3600,3600,25,3.107565,15.837285,15.993398,77.689125,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 3600 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x3600), B(3600x3600), C(1200x3600) Parallel Time: 3.107565 seconds"
