implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,3000,2400,1,101.724089,1.000000,1.000000,101.724089,0,"ok","./bin/mm_serial 4200 3000 2400","Time: 101.724089 seconds"
"Implementation 2 (MM-1D)",4200,3000,2400,1,101.069000,1.000000,1.006482,101.069000,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 3000 2400","Local Matrix Multiplication Compute Time: 100.781 seconds Total Runtime: 101.069 seconds"
"Implementation 3 (MM-2D)",4200,3000,2400,1,101.104394,1.000000,1.006129,101.104394,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 3000 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x3000), B(3000x2400), C(4200x2400) Parallel Time: 101.104394 seconds"
"Implementation 1 (Serial)",4200,3000,2400,4,101.724089,1.000000,1.000000,101.724089,0,"ok","./bin/mm_serial 4200 3000 2400","Time: 101.724089 seconds"
"Implementation 2 (MM-1D)",4200,3000,2400,4,27.154800,3.721957,3.746081,108.619200,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 3000 2400","Local Matrix Multiplication Compute Time: 26.3146 seconds Total Runtime: 27.1548 seconds"
"Implementation 3 (MM-2D)",4200,3000,2400,4,18.733332,5.397032,5.430112,74.933328,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 3000 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x3000), B(3000x2400), C(4200x2400) Parallel Time: 18.733332 seconds"
"Implementation 1 (Serial)",4200,3000,2400,9,101.724089,1.000000,1.000000,101.724089,0,"ok","./bin/mm_serial 4200 3000 2400","Time: 101.724089 seconds"
"Implementation 2 (MM-1D)",4200,3000,2400,9,13.669700,7.393652,7.441574,123.027300,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 3000 2400","Local Matrix Multiplication Compute Time: 13.2677 seconds Total Runtime: 13.6697 seconds"
"Implementation 3 (MM-2D)",4200,3000,2400,9,11.067955,9.134876,9.190866,99.611595,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 3000 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x3000), B(3000x2400), C(4200x2400) Parallel Time: 11.067955 seconds"
"Implementation 1 (Serial)",4200,3000,2400,16,101.724089,1.000000,1.000000,101.724089,0,"ok","./bin/mm_serial 4200 3000 2400","Time: 101.724089 seconds"
"Implementation 2 (MM-1D)",4200,3000,2400,16,9.634890,10.489897,10.557888,154.158240,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 3000 2400","Local Matrix Multiplication Compute Time: 8.53539 seconds Total Runtime: 9.63489 seconds"
"Implementation 3 (MM-2D)",4200,3000,2400,16,6.143431,16.457317,16.558189,98.294896,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 3000 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x3000), B(3000x2400), C(4200x2400) Parallel Time: 6.143431 seconds"
"Implementation 1 (Serial)",4200,3000,2400,25,101.724089,1.000000,1.000000,101.724089,0,"ok","./bin/mm_serial 4200 3000 2400","Time: 101.724089 seconds"
"Implementation 2 (MM-1D)",4200,3000,2400,25,10.754500,9.397833,9.458746,268.862500,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 3000 2400","Local Matrix Multiplication Compute Time: 9.68852 seconds Total Runtime: 10.7545 seconds"
"Implementation 3 (MM-2D)",4200,3000,2400,25,5.702325,17.730381,17.839055,142.558125,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 3000 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x3000), B(3000x2400), C(4200x2400) Parallel Time: 5.702325 seconds"
