implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,18,18,1,0.000120,1.000000,0.000120,0,"ok","./bin/mm_serial 18 18 18","Time: 0.000120 seconds"
"Implementation 2 (MM-1D)",18,18,18,1,0.000090,1.331195,0.000090,0,"ok","mpirun -np 1 ./bin/mm_1d 18 18 18","Local Matrix Multiplication Compute Time: 5.87674e-05 seconds Total Runtime: 9.01446e-05 seconds"
"Implementation 3 (MM-2D)",18,18,18,1,0.000054,2.222222,0.000054,0,"ok","mpirun -np 1 ./bin/mm_2d 18 18 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x18), B(18x18), C(18x18) Parallel Time: 0.000054 seconds"
"Implementation 1 (Serial)",18,18,18,4,0.000110,1.000000,0.000110,0,"ok","./bin/mm_serial 18 18 18","Time: 0.000110 seconds"
"Implementation 2 (MM-1D)",18,18,18,4,0.000191,0.577385,0.000762,0,"ok","mpirun -np 4 ./bin/mm_1d 18 18 18","Local Matrix Multiplication Compute Time: 1.5649e-05 seconds Total Runtime: 0.000190514 seconds"
"Implementation 3 (MM-2D)",18,18,18,4,0.000215,0.511628,0.000860,0,"ok","mpirun -np 4 ./bin/mm_2d 18 18 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x18), B(18x18), C(18x18) Parallel Time: 0.000215 seconds"
"Implementation 1 (Serial)",18,18,18,9,0.000119,1.000000,0.000119,0,"ok","./bin/mm_serial 18 18 18","Time: 0.000119 seconds"
"Implementation 2 (MM-1D)",18,18,18,9,0.000297,0.401322,0.002669,0,"ok","mpirun -np 9 ./bin/mm_1d 18 18 18","Local Matrix Multiplication Compute Time: 6.39725e-06 seconds Total Runtime: 0.00029652 seconds"
"Implementation 3 (MM-2D)",18,18,18,9,0.000365,0.326027,0.003285,0,"ok","mpirun -np 9 ./bin/mm_2d 18 18 18","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(18x18), B(18x18), C(18x18) Parallel Time: 0.000365 seconds"
