implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,600,3600,1,9.926259,1.000000,1.000000,9.926259,0,"ok","./bin/mm_serial 3600 600 3600","Time: 9.926259 seconds"
"Implementation 2 (MM-1D)",3600,600,3600,1,8.774840,1.000000,1.131218,8.774840,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 600 3600","Local Matrix Multiplication Compute Time: 8.63849 seconds Total Runtime: 8.77484 seconds"
"Implementation 3 (MM-2D)",3600,600,3600,1,8.588343,1.000000,1.155783,8.588343,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 600 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x600), B(600x3600), C(3600x3600) Parallel Time: 8.588343 seconds"
"Implementation 1 (Serial)",3600,600,3600,4,9.926259,1.000000,1.000000,9.926259,0,"ok","./bin/mm_serial 3600 600 3600","Time: 9.926259 seconds"
"Implementation 2 (MM-1D)",3600,600,3600,4,34.367100,0.255327,0.288830,137.468400,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 600 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 34.234 seconds Total Runtime: 34.3671 seconds"
"Implementation 3 (MM-2D)",3600,600,3600,4,2.327958,3.689217,4.263934,9.311832,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 600 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x600), B(600x3600), C(3600x3600) Parallel Time: 2.327958 seconds"
"Implementation 1 (Serial)",3600,600,3600,9,9.926259,1.000000,1.000000,9.926259,0,"ok","./bin/mm_serial 3600 600 3600","Time: 9.926259 seconds"
"Implementation 2 (MM-1D)",3600,600,3600,9,2.220240,3.952203,4.470805,19.982160,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 600 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 2.05842 seconds Total Runtime: 2.22024 seconds"
"Implementation 3 (MM-2D)",3600,600,3600,9,1.187006,7.235299,8.362434,10.683054,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 600 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x600), B(600x3600), C(3600x3600) Parallel Time: 1.187006 seconds"
"Implementation 1 (Serial)",3600,600,3600,16,9.926259,1.000000,1.000000,9.926259,0,"ok","./bin/mm_serial 3600 600 3600","Time: 9.926259 seconds"
"Implementation 2 (MM-1D)",3600,600,3600,16,1.408880,6.228238,7.045496,22.542080,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 600 3600","Local Matrix Multiplication Compute Time: 1.20754 seconds Total Runtime: 1.40888 seconds"
"Implementation 3 (MM-2D)",3600,600,3600,16,0.705171,12.179093,14.076386,11.282736,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 600 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x600), B(600x3600), C(3600x3600) Parallel Time: 0.705171 seconds"
"Implementation 1 (Serial)",3600,600,3600,25,9.926259,1.000000,1.000000,9.926259,0,"ok","./bin/mm_serial 3600 600 3600","Time: 9.926259 seconds"
"Implementation 2 (MM-1D)",3600,600,3600,25,1.633220,5.372724,6.077723,40.830500,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 600 3600","Local Matrix Multiplication Compute Time: 1.09495 seconds Total Runtime: 1.63322 seconds"
"Implementation 3 (MM-2D)",3600,600,3600,25,0.777529,11.045688,12.766416,19.438225,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 600 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x600), B(600x3600), C(3600x3600) Parallel Time: 0.777529 seconds"
