implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,1800,600,1,3.319705,1.000000,1.000000,3.319705,0,"ok","./bin/mm_serial 2400 1800 600","Time: 3.319705 seconds"
"Implementation 2 (MM-1D)",2400,1800,600,1,3.045090,1.000000,1.090183,3.045090,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 1800 600","Local Matrix Multiplication Compute Time: 2.98926 seconds Total Runtime: 3.04509 seconds"
"Implementation 3 (MM-2D)",2400,1800,600,1,3.029621,1.000000,1.095749,3.029621,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 1800 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x1800), B(1800x600), C(2400x600) Parallel Time: 3.029621 seconds"
"Implementation 1 (Serial)",2400,1800,600,4,3.319705,1.000000,1.000000,3.319705,0,"ok","./bin/mm_serial 2400 1800 600","Time: 3.319705 seconds"
"Implementation 2 (MM-1D)",2400,1800,600,4,0.901763,3.376819,3.681350,3.607052,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 1800 600","Local Matrix Multiplication Compute Time: 0.84513 seconds Total Runtime: 0.901763 seconds"
"Implementation 3 (MM-2D)",2400,1800,600,4,0.823011,3.681143,4.033610,3.292044,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 1800 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x1800), B(1800x600), C(2400x600) Parallel Time: 0.823011 seconds"
"Implementation 1 (Serial)",2400,1800,600,9,3.319705,1.000000,1.000000,3.319705,0,"ok","./bin/mm_serial 2400 1800 600","Time: 3.319705 seconds"
"Implementation 2 (MM-1D)",2400,1800,600,9,0.766604,3.972181,4.330404,6.899436,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 1800 600","Local Matrix Multiplication Compute Time: 0.684669 seconds Total Runtime: 0.766604 seconds"
"Implementation 3 (MM-2D)",2400,1800,600,9,0.433260,6.992616,7.662154,3.899340,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 1800 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x1800), B(1800x600), C(2400x600) Parallel Time: 0.433260 seconds"
"Implementation 1 (Serial)",2400,1800,600,16,3.319705,1.000000,1.000000,3.319705,0,"ok","./bin/mm_serial 2400 1800 600","Time: 3.319705 seconds"
"Implementation 2 (MM-1D)",2400,1800,600,16,0.521314,5.841182,6.367957,8.341024,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 1800 600","Local Matrix Multiplication Compute Time: 0.417973 seconds Total Runtime: 0.521314 seconds"
"Implementation 3 (MM-2D)",2400,1800,600,16,0.291124,10.406634,11.403062,4.657984,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 1800 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x1800), B(1800x600), C(2400x600) Parallel Time: 0.291124 seconds"
"Implementation 1 (Serial)",2400,1800,600,25,3.319705,1.000000,1.000000,3.319705,0,"ok","./bin/mm_serial 2400 1800 600","Time: 3.319705 seconds"
"Implementation 2 (MM-1D)",2400,1800,600,25,0.741186,4.108402,4.478909,18.529650,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 1800 600","Local Matrix Multiplication Compute Time: 0.462066 seconds Total Runtime: 0.741186 seconds"
"Implementation 3 (MM-2D)",2400,1800,600,25,0.338668,8.945696,9.802240,8.466700,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 1800 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x1800), B(1800x600), C(2400x600) Parallel Time: 0.338668 seconds"
