implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,3600,3000,1,63.321186,1.000000,1.000000,63.321186,0,"ok","./bin/mm_serial 2400 3600 3000","Time: 63.321186 seconds"
"Implementation 2 (MM-1D)",2400,3600,3000,1,56.130800,1.000000,1.128101,56.130800,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 3600 3000","Local Matrix Multiplication Compute Time: 55.9413 seconds Total Runtime: 56.1308 seconds"
"Implementation 3 (MM-2D)",2400,3600,3000,1,57.984998,1.000000,1.092027,57.984998,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 3600 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x3600), B(3600x3000), C(2400x3000) Parallel Time: 57.984998 seconds"
"Implementation 1 (Serial)",2400,3600,3000,4,63.321186,1.000000,1.000000,63.321186,0,"ok","./bin/mm_serial 2400 3600 3000","Time: 63.321186 seconds"
"Implementation 2 (MM-1D)",2400,3600,3000,4,15.374100,3.650997,4.118692,61.496400,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 3600 3000","Local Matrix Multiplication Compute Time: 15.1405 seconds Total Runtime: 15.3741 seconds"
"Implementation 3 (MM-2D)",2400,3600,3000,4,14.698566,3.944943,4.307984,58.794264,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 3600 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x3600), B(3600x3000), C(2400x3000) Parallel Time: 14.698566 seconds"
"Implementation 1 (Serial)",2400,3600,3000,9,63.321186,1.000000,1.000000,63.321186,0,"ok","./bin/mm_serial 2400 3600 3000","Time: 63.321186 seconds"
"Implementation 2 (MM-1D)",2400,3600,3000,9,7.757560,7.235626,8.162513,69.818040,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 3600 3000","Local Matrix Multiplication Compute Time: 7.3974 seconds Total Runtime: 7.75756 seconds"
"Implementation 3 (MM-2D)",2400,3600,3000,9,7.215412,8.036270,8.775824,64.938708,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 3600 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x3600), B(3600x3000), C(2400x3000) Parallel Time: 7.215412 seconds"
"Implementation 1 (Serial)",2400,3600,3000,16,63.321186,1.000000,1.000000,63.321186,0,"ok","./bin/mm_serial 2400 3600 3000","Time: 63.321186 seconds"
"Implementation 2 (MM-1D)",2400,3600,3000,16,5.057020,11.099580,12.521443,80.912320,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 3600 3000","Local Matrix Multiplication Compute Time: 4.45529 seconds Total Runtime: 5.05702 seconds"
"Implementation 3 (MM-2D)",2400,3600,3000,16,4.952570,11.708062,12.785521,79.241120,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 3600 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x3600), B(3600x3000), C(2400x3000) Parallel Time: 4.952570 seconds"
"Implementation 1 (Serial)",2400,3600,3000,25,63.321186,1.000000,1.000000,63.321186,0,"ok","./bin/mm_serial 2400 3600 3000","Time: 63.321186 seconds"
"Implementation 2 (MM-1D)",2400,3600,3000,25,6.971860,8.051051,9.082395,174.296500,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 3600 3000","Local Matrix Multiplication Compute Time: 4.64651 seconds Total Runtime: 6.97186 seconds"
"Implementation 3 (MM-2D)",2400,3600,3000,25,4.694288,12.352246,13.488986,117.357200,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 3600 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x3600), B(3600x3000), C(2400x3000) Parallel Time: 4.694288 seconds"
