implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,3600,1800,1,18.908875,1.000000,1.000000,18.908875,0,"ok","./bin/mm_serial 1200 3600 1800","Time: 18.908875 seconds"
"Implementation 2 (MM-1D)",1200,3600,1800,1,17.446400,1.000000,1.083827,17.446400,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 3600 1800","Local Matrix Multiplication Compute Time: 17.3554 seconds Total Runtime: 17.4464 seconds"
"Implementation 3 (MM-2D)",1200,3600,1800,1,17.539320,1.000000,1.078085,17.539320,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 3600 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x3600), B(3600x1800), C(1200x1800) Parallel Time: 17.539320 seconds"
"Implementation 1 (Serial)",1200,3600,1800,4,18.908875,1.000000,1.000000,18.908875,0,"ok","./bin/mm_serial 1200 3600 1800","Time: 18.908875 seconds"
"Implementation 2 (MM-1D)",1200,3600,1800,4,4.845400,3.600611,3.902438,19.381600,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 3600 1800","Local Matrix Multiplication Compute Time: 4.72224 seconds Total Runtime: 4.8454 seconds"
"Implementation 3 (MM-2D)",1200,3600,1800,4,3.812024,4.601052,4.960324,15.248096,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 3600 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x3600), B(3600x1800), C(1200x1800) Parallel Time: 3.812024 seconds"
"Implementation 1 (Serial)",1200,3600,1800,9,18.908875,1.000000,1.000000,18.908875,0,"ok","./bin/mm_serial 1200 3600 1800","Time: 18.908875 seconds"
"Implementation 2 (MM-1D)",1200,3600,1800,9,2.558810,6.818169,7.389714,23.029290,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 3600 1800","Local Matrix Multiplication Compute Time: 2.35698 seconds Total Runtime: 2.55881 seconds"
"Implementation 3 (MM-2D)",1200,3600,1800,9,2.089768,8.392951,9.048313,18.807912,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 3600 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x3600), B(3600x1800), C(1200x1800) Parallel Time: 2.089768 seconds"
"Implementation 1 (Serial)",1200,3600,1800,16,18.908875,1.000000,1.000000,18.908875,0,"ok","./bin/mm_serial 1200 3600 1800","Time: 18.908875 seconds"
"Implementation 2 (MM-1D)",1200,3600,1800,16,1.686660,10.343756,11.210840,26.986560,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 3600 1800","Local Matrix Multiplication Compute Time: 1.36964 seconds Total Runtime: 1.68666 seconds"
"Implementation 3 (MM-2D)",1200,3600,1800,16,1.366731,12.833045,13.835111,21.867696,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 3600 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x3600), B(3600x1800), C(1200x1800) Parallel Time: 1.366731 seconds"
"Implementation 1 (Serial)",1200,3600,1800,25,18.908875,1.000000,1.000000,18.908875,0,"ok","./bin/mm_serial 1200 3600 1800","Time: 18.908875 seconds"
"Implementation 2 (MM-1D)",1200,3600,1800,25,2.261890,7.713196,8.359768,56.547250,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 3600 1800","Local Matrix Multiplication Compute Time: 1.64546 seconds Total Runtime: 2.26189 seconds"
"Implementation 3 (MM-2D)",1200,3600,1800,25,1.289699,13.599545,14.661464,32.242475,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 3600 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x3600), B(3600x1800), C(1200x1800) Parallel Time: 1.289699 seconds"
