implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,1800,4200,1,67.415714,1.000000,1.000000,67.415714,0,"ok","./bin/mm_serial 4200 1800 4200","Time: 67.415714 seconds"
"Implementation 2 (MM-1D)",4200,1800,4200,1,65.359100,1.000000,1.031466,65.359100,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 1800 4200","Local Matrix Multiplication Compute Time: 65.1179 seconds Total Runtime: 65.3591 seconds"
"Implementation 3 (MM-2D)",4200,1800,4200,1,65.270844,1.000000,1.032861,65.270844,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 1800 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x1800), B(1800x4200), C(4200x4200) Parallel Time: 65.270844 seconds"
"Implementation 1 (Serial)",4200,1800,4200,4,67.415714,1.000000,1.000000,67.415714,0,"ok","./bin/mm_serial 4200 1800 4200","Time: 67.415714 seconds"
"Implementation 2 (MM-1D)",4200,1800,4200,4,17.307900,3.776258,3.895083,69.231600,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 1800 4200","Local Matrix Multiplication Compute Time: 17.0469 seconds Total Runtime: 17.3079 seconds"
"Implementation 3 (MM-2D)",4200,1800,4200,4,17.940070,3.638271,3.757829,71.760280,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 1800 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x1800), B(1800x4200), C(4200x4200) Parallel Time: 17.940070 seconds"
"Implementation 1 (Serial)",4200,1800,4200,9,67.415714,1.000000,1.000000,67.415714,0,"ok","./bin/mm_serial 4200 1800 4200","Time: 67.415714 seconds"
"Implementation 2 (MM-1D)",4200,1800,4200,9,8.700030,7.512514,7.748906,78.300270,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 1800 4200","Local Matrix Multiplication Compute Time: 8.3531 seconds Total Runtime: 8.70003 seconds"
"Implementation 3 (MM-2D)",4200,1800,4200,9,8.950445,7.292469,7.532108,80.554005,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 1800 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x1800), B(1800x4200), C(4200x4200) Parallel Time: 8.950445 seconds"
"Implementation 1 (Serial)",4200,1800,4200,16,67.415714,1.000000,1.000000,67.415714,0,"ok","./bin/mm_serial 4200 1800 4200","Time: 67.415714 seconds"
"Implementation 2 (MM-1D)",4200,1800,4200,16,5.602030,11.667039,12.034158,89.632480,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 1800 4200","Local Matrix Multiplication Compute Time: 5.10239 seconds Total Runtime: 5.60203 seconds"
"Implementation 3 (MM-2D)",4200,1800,4200,16,5.709122,11.432729,11.808421,91.345952,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 1800 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x1800), B(1800x4200), C(4200x4200) Parallel Time: 5.709122 seconds"
"Implementation 1 (Serial)",4200,1800,4200,25,67.415714,1.000000,1.000000,67.415714,0,"ok","./bin/mm_serial 4200 1800 4200","Time: 67.415714 seconds"
"Implementation 2 (MM-1D)",4200,1800,4200,25,6.834550,9.563044,9.863958,170.863750,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 1800 4200","Local Matrix Multiplication Compute Time: 4.38945 seconds Total Runtime: 6.83455 seconds"
"Implementation 3 (MM-2D)",4200,1800,4200,25,4.801445,13.594000,14.040714,120.036125,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 1800 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x1800), B(1800x4200), C(4200x4200) Parallel Time: 4.801445 seconds"
