implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,1800,1200,1,13.969805,1.000000,1.000000,13.969805,0,"ok","./bin/mm_serial 4200 1800 1200","Time: 13.969805 seconds"
"Implementation 2 (MM-1D)",4200,1800,1200,1,11.793600,1.000000,1.184524,11.793600,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 1800 1200","Local Matrix Multiplication Compute Time: 11.6813 seconds Total Runtime: 11.7936 seconds"
"Implementation 3 (MM-2D)",4200,1800,1200,1,10.904373,1.000000,1.281120,10.904373,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 1800 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x1800), B(1800x1200), C(4200x1200) Parallel Time: 10.904373 seconds"
"Implementation 1 (Serial)",4200,1800,1200,4,13.969805,1.000000,1.000000,13.969805,0,"ok","./bin/mm_serial 4200 1800 1200","Time: 13.969805 seconds"
"Implementation 2 (MM-1D)",4200,1800,1200,4,5.591190,2.109318,2.498539,22.364760,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 1800 1200","Local Matrix Multiplication Compute Time: 5.47746 seconds Total Runtime: 5.59119 seconds"
"Implementation 3 (MM-2D)",4200,1800,1200,4,2.818630,3.868678,4.956239,11.274520,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 1800 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x1800), B(1800x1200), C(4200x1200) Parallel Time: 2.818630 seconds"
"Implementation 1 (Serial)",4200,1800,1200,9,13.969805,1.000000,1.000000,13.969805,0,"ok","./bin/mm_serial 4200 1800 1200","Time: 13.969805 seconds"
"Implementation 2 (MM-1D)",4200,1800,1200,9,2.785200,4.234382,5.015728,25.066800,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 1800 1200","Local Matrix Multiplication Compute Time: 2.62536 seconds Total Runtime: 2.7852 seconds"
"Implementation 3 (MM-2D)",4200,1800,1200,9,1.493483,7.301304,9.353843,13.441347,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 1800 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x1800), B(1800x1200), C(4200x1200) Parallel Time: 1.493483 seconds"
"Implementation 1 (Serial)",4200,1800,1200,16,13.969805,1.000000,1.000000,13.969805,0,"ok","./bin/mm_serial 4200 1800 1200","Time: 13.969805 seconds"
"Implementation 2 (MM-1D)",4200,1800,1200,16,1.749320,6.741820,7.985849,27.989120,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 1800 1200","Local Matrix Multiplication Compute Time: 1.5653 seconds Total Runtime: 1.74932 seconds"
"Implementation 3 (MM-2D)",4200,1800,1200,16,0.847240,12.870465,16.488604,13.555840,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 1800 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x1800), B(1800x1200), C(4200x1200) Parallel Time: 0.847240 seconds"
"Implementation 1 (Serial)",4200,1800,1200,25,13.969805,1.000000,1.000000,13.969805,0,"ok","./bin/mm_serial 4200 1800 1200","Time: 13.969805 seconds"
"Implementation 2 (MM-1D)",4200,1800,1200,25,2.282310,5.167396,6.120906,57.057750,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 1800 1200","Local Matrix Multiplication Compute Time: 1.59792 seconds Total Runtime: 2.28231 seconds"
"Implementation 3 (MM-2D)",4200,1800,1200,25,1.093892,9.968418,12.770735,27.347300,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 1800 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x1800), B(1800x1200), C(4200x1200) Parallel Time: 1.093892 seconds"
