implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,600,4200,1,4.203067,1.000000,1.000000,4.203067,0,"ok","./bin/mm_serial 1200 600 4200","Time: 4.203067 seconds"
"Implementation 2 (MM-1D)",1200,600,4200,1,4.139510,1.000000,1.015354,4.139510,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 600 4200","Local Matrix Multiplication Compute Time: 4.0479 seconds Total Runtime: 4.13951 seconds"
"Implementation 3 (MM-2D)",1200,600,4200,1,3.881823,1.000000,1.082756,3.881823,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 600 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x600), B(600x4200), C(1200x4200) Parallel Time: 3.881823 seconds"
"Implementation 1 (Serial)",1200,600,4200,4,4.203067,1.000000,1.000000,4.203067,0,"ok","./bin/mm_serial 1200 600 4200","Time: 4.203067 seconds"
"Implementation 2 (MM-1D)",1200,600,4200,4,2.020400,2.048857,2.080314,8.081600,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 600 4200","Local Matrix Multiplication Compute Time: 1.90758 seconds Total Runtime: 2.0204 seconds"
"Implementation 3 (MM-2D)",1200,600,4200,4,1.065439,3.643402,3.944916,4.261756,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 600 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x600), B(600x4200), C(1200x4200) Parallel Time: 1.065439 seconds"
"Implementation 1 (Serial)",1200,600,4200,9,4.203067,1.000000,1.000000,4.203067,0,"ok","./bin/mm_serial 1200 600 4200","Time: 4.203067 seconds"
"Implementation 2 (MM-1D)",1200,600,4200,9,1.124410,3.681495,3.738020,10.119690,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 600 4200","Local Matrix Multiplication Compute Time: 0.95556 seconds Total Runtime: 1.12441 seconds"
"Implementation 3 (MM-2D)",1200,600,4200,9,0.602994,6.437581,6.970330,5.426946,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 600 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x600), B(600x4200), C(1200x4200) Parallel Time: 0.602994 seconds"
"Implementation 1 (Serial)",1200,600,4200,16,4.203067,1.000000,1.000000,4.203067,0,"ok","./bin/mm_serial 1200 600 4200","Time: 4.203067 seconds"
"Implementation 2 (MM-1D)",1200,600,4200,16,0.964909,4.290052,4.355921,15.438544,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 600 4200","Local Matrix Multiplication Compute Time: 0.726569 seconds Total Runtime: 0.964909 seconds"
"Implementation 3 (MM-2D)",1200,600,4200,16,0.398860,9.732295,10.537700,6.381760,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 600 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x600), B(600x4200), C(1200x4200) Parallel Time: 0.398860 seconds"
"Implementation 1 (Serial)",1200,600,4200,25,4.203067,1.000000,1.000000,4.203067,0,"ok","./bin/mm_serial 1200 600 4200","Time: 4.203067 seconds"
"Implementation 2 (MM-1D)",1200,600,4200,25,1.098410,3.768638,3.826501,27.460250,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 600 4200","Local Matrix Multiplication Compute Time: 0.688428 seconds Total Runtime: 1.09841 seconds"
"Implementation 3 (MM-2D)",1200,600,4200,25,0.402349,9.647900,10.446321,10.058725,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 600 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x600), B(600x4200), C(1200x4200) Parallel Time: 0.402349 seconds"
