implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,4200,600,1,17.709236,1.000000,1.000000,17.709236,0,"ok","./bin/mm_serial 3000 4200 600","Time: 17.709236 seconds"
"Implementation 2 (MM-1D)",3000,4200,600,1,16.706700,1.000000,1.060008,16.706700,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 4200 600","Local Matrix Multiplication Compute Time: 16.5831 seconds Total Runtime: 16.7067 seconds"
"Implementation 3 (MM-2D)",3000,4200,600,1,16.828227,1.000000,1.052353,16.828227,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 4200 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x4200), B(4200x600), C(3000x600) Parallel Time: 16.828227 seconds"
"Implementation 1 (Serial)",3000,4200,600,4,17.709236,1.000000,1.000000,17.709236,0,"ok","./bin/mm_serial 3000 4200 600","Time: 17.709236 seconds"
"Implementation 2 (MM-1D)",3000,4200,600,4,6.035540,2.768054,2.934159,24.142160,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 4200 600","Local Matrix Multiplication Compute Time: 5.81738 seconds Total Runtime: 6.03554 seconds"
"Implementation 3 (MM-2D)",3000,4200,600,4,2.410837,6.980243,7.345680,9.643348,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 4200 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x4200), B(4200x600), C(3000x600) Parallel Time: 2.410837 seconds"
"Implementation 1 (Serial)",3000,4200,600,9,17.709236,1.000000,1.000000,17.709236,0,"ok","./bin/mm_serial 3000 4200 600","Time: 17.709236 seconds"
"Implementation 2 (MM-1D)",3000,4200,600,9,3.043860,5.488656,5.818019,27.394740,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 4200 600","Local Matrix Multiplication Compute Time: 2.87932 seconds Total Runtime: 3.04386 seconds"
"Implementation 3 (MM-2D)",3000,4200,600,9,1.286386,13.081786,13.766658,11.577474,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 4200 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x4200), B(4200x600), C(3000x600) Parallel Time: 1.286386 seconds"
"Implementation 1 (Serial)",3000,4200,600,16,17.709236,1.000000,1.000000,17.709236,0,"ok","./bin/mm_serial 3000 4200 600","Time: 17.709236 seconds"
"Implementation 2 (MM-1D)",3000,4200,600,16,1.977700,8.447540,8.954460,31.643200,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 4200 600","Local Matrix Multiplication Compute Time: 1.76869 seconds Total Runtime: 1.9777 seconds"
"Implementation 3 (MM-2D)",3000,4200,600,16,0.781512,21.532909,22.660223,12.504192,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 4200 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x4200), B(4200x600), C(3000x600) Parallel Time: 0.781512 seconds"
"Implementation 1 (Serial)",3000,4200,600,25,17.709236,1.000000,1.000000,17.709236,0,"ok","./bin/mm_serial 3000 4200 600","Time: 17.709236 seconds"
"Implementation 2 (MM-1D)",3000,4200,600,25,2.314520,7.218214,7.651364,57.863000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 4200 600","Local Matrix Multiplication Compute Time: 1.85073 seconds Total Runtime: 2.31452 seconds"
"Implementation 3 (MM-2D)",3000,4200,600,25,0.915340,18.384673,19.347167,22.883500,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 4200 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x4200), B(4200x600), C(3000x600) Parallel Time: 0.915340 seconds"
