implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3600,600,1,11.645208,1.000000,1.000000,11.645208,0,"ok","./bin/mm_serial 3000 3600 600","Time: 11.645208 seconds"
"Implementation 2 (MM-1D)",3000,3600,600,1,9.767100,1.000000,1.192289,9.767100,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3600 600","Local Matrix Multiplication Compute Time: 9.65804 seconds Total Runtime: 9.7671 seconds"
"Implementation 3 (MM-2D)",3000,3600,600,1,9.454197,1.000000,1.231750,9.454197,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3600 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3600), B(3600x600), C(3000x600) Parallel Time: 9.454197 seconds"
"Implementation 1 (Serial)",3000,3600,600,4,11.645208,1.000000,1.000000,11.645208,0,"ok","./bin/mm_serial 3000 3600 600","Time: 11.645208 seconds"
"Implementation 2 (MM-1D)",3000,3600,600,4,4.338990,2.251008,2.683852,17.355960,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3600 600","Local Matrix Multiplication Compute Time: 4.22829 seconds Total Runtime: 4.33899 seconds"
"Implementation 3 (MM-2D)",3000,3600,600,4,2.012233,4.698361,5.787207,8.048932,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3600 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3600), B(3600x600), C(3000x600) Parallel Time: 2.012233 seconds"
"Implementation 1 (Serial)",3000,3600,600,9,11.645208,1.000000,1.000000,11.645208,0,"ok","./bin/mm_serial 3000 3600 600","Time: 11.645208 seconds"
"Implementation 2 (MM-1D)",3000,3600,600,9,2.215860,4.407815,5.255390,19.942740,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3600 600","Local Matrix Multiplication Compute Time: 2.06857 seconds Total Runtime: 2.21586 seconds"
"Implementation 3 (MM-2D)",3000,3600,600,9,1.086293,8.703174,10.720135,9.776637,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3600 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3600), B(3600x600), C(3000x600) Parallel Time: 1.086293 seconds"
"Implementation 1 (Serial)",3000,3600,600,16,11.645208,1.000000,1.000000,11.645208,0,"ok","./bin/mm_serial 3000 3600 600","Time: 11.645208 seconds"
"Implementation 2 (MM-1D)",3000,3600,600,16,1.456350,6.706561,7.996160,23.301600,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3600 600","Local Matrix Multiplication Compute Time: 1.27404 seconds Total Runtime: 1.45635 seconds"
"Implementation 3 (MM-2D)",3000,3600,600,16,0.673127,14.045191,17.300165,10.770032,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3600 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3600), B(3600x600), C(3000x600) Parallel Time: 0.673127 seconds"
"Implementation 1 (Serial)",3000,3600,600,25,11.645208,1.000000,1.000000,11.645208,0,"ok","./bin/mm_serial 3000 3600 600","Time: 11.645208 seconds"
"Implementation 2 (MM-1D)",3000,3600,600,25,1.952650,5.001972,5.963797,48.816250,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3600 600","Local Matrix Multiplication Compute Time: 1.33776 seconds Total Runtime: 1.95265 seconds"
"Implementation 3 (MM-2D)",3000,3600,600,25,0.805378,11.738832,14.459307,20.134450,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3600 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3600), B(3600x600), C(3000x600) Parallel Time: 0.805378 seconds"
