implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,4200,4200,1,104.397781,1.000000,1.000000,104.397781,0,"ok","./bin/mm_serial 1800 4200 4200","Time: 104.397781 seconds"
"Implementation 2 (MM-1D)",1800,4200,4200,1,103.498000,1.000000,1.008694,103.498000,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 4200 4200","Local Matrix Multiplication Compute Time: 103.277 seconds Total Runtime: 103.498 seconds"
"Implementation 3 (MM-2D)",1800,4200,4200,1,102.931628,1.000000,1.014244,102.931628,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 4200 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x4200), B(4200x4200), C(1800x4200) Parallel Time: 102.931628 seconds"
"Implementation 1 (Serial)",1800,4200,4200,4,104.397781,1.000000,1.000000,104.397781,0,"ok","./bin/mm_serial 1800 4200 4200","Time: 104.397781 seconds"
"Implementation 2 (MM-1D)",1800,4200,4200,4,27.294200,3.791941,3.824907,109.176800,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 4200 4200","Local Matrix Multiplication Compute Time: 26.9406 seconds Total Runtime: 27.2942 seconds"
"Implementation 3 (MM-2D)",1800,4200,4200,4,18.645269,5.520523,5.599157,74.581076,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 4200 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x4200), B(4200x4200), C(1800x4200) Parallel Time: 18.645269 seconds"
"Implementation 1 (Serial)",1800,4200,4200,9,104.397781,1.000000,1.000000,104.397781,0,"ok","./bin/mm_serial 1800 4200 4200","Time: 104.397781 seconds"
"Implementation 2 (MM-1D)",1800,4200,4200,9,13.456400,7.691359,7.758225,121.107600,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 4200 4200","Local Matrix Multiplication Compute Time: 12.9483 seconds Total Runtime: 13.4564 seconds"
"Implementation 3 (MM-2D)",1800,4200,4200,9,8.808135,11.685973,11.852427,79.273215,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 4200 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x4200), B(4200x4200), C(1800x4200) Parallel Time: 8.808135 seconds"
"Implementation 1 (Serial)",1800,4200,4200,16,104.397781,1.000000,1.000000,104.397781,0,"ok","./bin/mm_serial 1800 4200 4200","Time: 104.397781 seconds"
"Implementation 2 (MM-1D)",1800,4200,4200,16,8.707450,11.886143,11.989478,139.319200,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 4200 4200","Local Matrix Multiplication Compute Time: 7.89802 seconds Total Runtime: 8.70745 seconds"
"Implementation 3 (MM-2D)",1800,4200,4200,16,6.115897,16.830177,17.069905,97.854352,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 4200 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x4200), B(4200x4200), C(1800x4200) Parallel Time: 6.115897 seconds"
"Implementation 1 (Serial)",1800,4200,4200,25,104.397781,1.000000,1.000000,104.397781,0,"ok","./bin/mm_serial 1800 4200 4200","Time: 104.397781 seconds"
"Implementation 2 (MM-1D)",1800,4200,4200,25,9.725170,10.642282,10.734803,243.129250,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 4200 4200","Local Matrix Multiplication Compute Time: 8.21205 seconds Total Runtime: 9.72517 seconds"
"Implementation 3 (MM-2D)",1800,4200,4200,25,5.937203,17.336720,17.583664,148.430075,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 4200 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x4200), B(4200x4200), C(1800x4200) Parallel Time: 5.937203 seconds"
