implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,1200,3000,1,30.737773,1.000000,1.000000,30.737773,0,"ok","./bin/mm_serial 3600 1200 3000","Time: 30.737773 seconds"
"Implementation 2 (MM-1D)",3600,1200,3000,1,28.403700,1.000000,1.082175,28.403700,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 1200 3000","Local Matrix Multiplication Compute Time: 28.2128 seconds Total Runtime: 28.4037 seconds"
"Implementation 3 (MM-2D)",3600,1200,3000,1,28.382646,1.000000,1.082978,28.382646,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 1200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x1200), B(1200x3000), C(3600x3000) Parallel Time: 28.382646 seconds"
"Implementation 1 (Serial)",3600,1200,3000,4,30.737773,1.000000,1.000000,30.737773,0,"ok","./bin/mm_serial 3600 1200 3000","Time: 30.737773 seconds"
"Implementation 2 (MM-1D)",3600,1200,3000,4,8.147760,3.486075,3.772543,32.591040,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 1200 3000","Local Matrix Multiplication Compute Time: 7.95275 seconds Total Runtime: 8.14776 seconds"
"Implementation 3 (MM-2D)",3600,1200,3000,4,4.206833,6.746796,7.306630,16.827332,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 1200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x1200), B(1200x3000), C(3600x3000) Parallel Time: 4.206833 seconds"
"Implementation 1 (Serial)",3600,1200,3000,9,30.737773,1.000000,1.000000,30.737773,0,"ok","./bin/mm_serial 3600 1200 3000","Time: 30.737773 seconds"
"Implementation 2 (MM-1D)",3600,1200,3000,9,4.649550,6.108914,6.610914,41.845950,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 1200 3000","Local Matrix Multiplication Compute Time: 4.38911 seconds Total Runtime: 4.64955 seconds"
"Implementation 3 (MM-2D)",3600,1200,3000,9,2.477142,11.457820,12.408563,22.294278,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 1200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x1200), B(1200x3000), C(3600x3000) Parallel Time: 2.477142 seconds"
"Implementation 1 (Serial)",3600,1200,3000,16,30.737773,1.000000,1.000000,30.737773,0,"ok","./bin/mm_serial 3600 1200 3000","Time: 30.737773 seconds"
"Implementation 2 (MM-1D)",3600,1200,3000,16,3.618410,7.849774,8.494829,57.894560,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 1200 3000","Local Matrix Multiplication Compute Time: 3.24477 seconds Total Runtime: 3.61841 seconds"
"Implementation 3 (MM-2D)",3600,1200,3000,16,1.577248,17.995043,19.488231,25.235968,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 1200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x1200), B(1200x3000), C(3600x3000) Parallel Time: 1.577248 seconds"
"Implementation 1 (Serial)",3600,1200,3000,25,30.737773,1.000000,1.000000,30.737773,0,"ok","./bin/mm_serial 3600 1200 3000","Time: 30.737773 seconds"
"Implementation 2 (MM-1D)",3600,1200,3000,25,4.017610,7.069800,7.650761,100.440250,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 1200 3000","Local Matrix Multiplication Compute Time: 2.82361 seconds Total Runtime: 4.01761 seconds"
"Implementation 3 (MM-2D)",3600,1200,3000,25,1.446339,19.623785,21.252122,36.158475,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 1200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x1200), B(1200x3000), C(3600x3000) Parallel Time: 1.446339 seconds"
