implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,3000,3600,1,82.879335,1.000000,1.000000,82.879335,0,"ok","./bin/mm_serial 2400 3000 3600","Time: 82.879335 seconds"
"Implementation 2 (MM-1D)",2400,3000,3600,1,81.879300,1.000000,1.012214,81.879300,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 3000 3600","Local Matrix Multiplication Compute Time: 81.6922 seconds Total Runtime: 81.8793 seconds"
"Implementation 3 (MM-2D)",2400,3000,3600,1,82.349964,1.000000,1.006428,82.349964,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 3000 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x3000), B(3000x3600), C(2400x3600) Parallel Time: 82.349964 seconds"
"Implementation 1 (Serial)",2400,3000,3600,4,82.879335,1.000000,1.000000,82.879335,0,"ok","./bin/mm_serial 2400 3000 3600","Time: 82.879335 seconds"
"Implementation 2 (MM-1D)",2400,3000,3600,4,21.848500,3.747594,3.793365,87.394000,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 3000 3600","Local Matrix Multiplication Compute Time: 21.6141 seconds Total Runtime: 21.8485 seconds"
"Implementation 3 (MM-2D)",2400,3000,3600,4,14.399722,5.718858,5.755620,57.598888,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 3000 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x3000), B(3000x3600), C(2400x3600) Parallel Time: 14.399722 seconds"
"Implementation 1 (Serial)",2400,3000,3600,9,82.879335,1.000000,1.000000,82.879335,0,"ok","./bin/mm_serial 2400 3000 3600","Time: 82.879335 seconds"
"Implementation 2 (MM-1D)",2400,3000,3600,9,10.612800,7.715146,7.809375,95.515200,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 3000 3600","Local Matrix Multiplication Compute Time: 10.2196 seconds Total Runtime: 10.6128 seconds"
"Implementation 3 (MM-2D)",2400,3000,3600,9,7.308911,11.267063,11.339492,65.780199,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 3000 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x3000), B(3000x3600), C(2400x3600) Parallel Time: 7.308911 seconds"
"Implementation 1 (Serial)",2400,3000,3600,16,82.879335,1.000000,1.000000,82.879335,0,"ok","./bin/mm_serial 2400 3000 3600","Time: 82.879335 seconds"
"Implementation 2 (MM-1D)",2400,3000,3600,16,6.740550,12.147273,12.295634,107.848800,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 3000 3600","Local Matrix Multiplication Compute Time: 6.19336 seconds Total Runtime: 6.74055 seconds"
"Implementation 3 (MM-2D)",2400,3000,3600,16,4.410526,18.671234,18.791259,70.568416,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 3000 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x3000), B(3000x3600), C(2400x3600) Parallel Time: 4.410526 seconds"
"Implementation 1 (Serial)",2400,3000,3600,25,82.879335,1.000000,1.000000,82.879335,0,"ok","./bin/mm_serial 2400 3000 3600","Time: 82.879335 seconds"
"Implementation 2 (MM-1D)",2400,3000,3600,25,7.509790,10.903008,11.036172,187.744750,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 3000 3600","Local Matrix Multiplication Compute Time: 6.41426 seconds Total Runtime: 7.50979 seconds"
"Implementation 3 (MM-2D)",2400,3000,3600,25,4.584590,17.962340,18.077807,114.614750,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 3000 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x3000), B(3000x3600), C(2400x3600) Parallel Time: 4.584590 seconds"
