implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,2400,3000,1,38.534280,1.000000,1.000000,38.534280,0,"ok","./bin/mm_serial 2400 2400 3000","Time: 38.534280 seconds"
"Implementation 2 (MM-1D)",2400,2400,3000,1,37.168500,1.000000,1.036746,37.168500,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 2400 3000","Local Matrix Multiplication Compute Time: 37.023 seconds Total Runtime: 37.1685 seconds"
"Implementation 3 (MM-2D)",2400,2400,3000,1,37.120360,1.000000,1.038090,37.120360,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 2400 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x2400), B(2400x3000), C(2400x3000) Parallel Time: 37.120360 seconds"
"Implementation 1 (Serial)",2400,2400,3000,4,38.534280,1.000000,1.000000,38.534280,0,"ok","./bin/mm_serial 2400 2400 3000","Time: 38.534280 seconds"
"Implementation 2 (MM-1D)",2400,2400,3000,4,9.866850,3.767008,3.905429,39.467400,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 2400 3000","Local Matrix Multiplication Compute Time: 9.69321 seconds Total Runtime: 9.86685 seconds"
"Implementation 3 (MM-2D)",2400,2400,3000,4,9.240424,4.017171,4.170185,36.961696,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 2400 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x2400), B(2400x3000), C(2400x3000) Parallel Time: 9.240424 seconds"
"Implementation 1 (Serial)",2400,2400,3000,9,38.534280,1.000000,1.000000,38.534280,0,"ok","./bin/mm_serial 2400 2400 3000","Time: 38.534280 seconds"
"Implementation 2 (MM-1D)",2400,2400,3000,9,4.999280,7.434771,7.707966,44.993520,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 2400 3000","Local Matrix Multiplication Compute Time: 4.74129 seconds Total Runtime: 4.99928 seconds"
"Implementation 3 (MM-2D)",2400,2400,3000,9,4.824480,7.694168,7.987240,43.420320,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 2400 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x2400), B(2400x3000), C(2400x3000) Parallel Time: 4.824480 seconds"
"Implementation 1 (Serial)",2400,2400,3000,16,38.534280,1.000000,1.000000,38.534280,0,"ok","./bin/mm_serial 2400 2400 3000","Time: 38.534280 seconds"
"Implementation 2 (MM-1D)",2400,2400,3000,16,3.215810,11.558052,11.982760,51.452960,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 2400 3000","Local Matrix Multiplication Compute Time: 2.83296 seconds Total Runtime: 3.21581 seconds"
"Implementation 3 (MM-2D)",2400,2400,3000,16,3.241307,11.452281,11.888501,51.860912,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 2400 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x2400), B(2400x3000), C(2400x3000) Parallel Time: 3.241307 seconds"
"Implementation 1 (Serial)",2400,2400,3000,25,38.534280,1.000000,1.000000,38.534280,0,"ok","./bin/mm_serial 2400 2400 3000","Time: 38.534280 seconds"
"Implementation 2 (MM-1D)",2400,2400,3000,25,4.416560,8.415713,8.724953,110.414000,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 2400 3000","Local Matrix Multiplication Compute Time: 3.27123 seconds Total Runtime: 4.41656 seconds"
"Implementation 3 (MM-2D)",2400,2400,3000,25,2.829826,13.117542,13.617191,70.745650,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 2400 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x2400), B(2400x3000), C(2400x3000) Parallel Time: 2.829826 seconds"
