implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,12,6,1,0.000019,1.000000,0.000019,0,"ok","./bin/mm_serial 18 12 6","Time: 0.000019 seconds"
"Implementation 2 (MM-1D)",18,12,6,1,0.000037,0.510985,0.000037,0,"ok","mpirun -np 1 ./bin/mm_1d 18 12 6","Local Matrix Multiplication Compute Time: 1.35973e-05 seconds Total Runtime: 3.71831e-05 seconds"
"Implementation 3 (MM-2D)",18,12,6,1,0.000019,1.000000,0.000019,0,"ok","mpirun -np 1 ./bin/mm_2d 18 12 6","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x12), B(12x6), C(18x6) Parallel Time: 0.000019 seconds"
"Implementation 1 (Serial)",18,12,6,4,0.000019,1.000000,0.000019,0,"ok","./bin/mm_serial 18 12 6","Time: 0.000019 seconds"
"Implementation 2 (MM-1D)",18,12,6,4,0.000177,0.107615,0.000706,0,"ok","mpirun -np 4 ./bin/mm_1d 18 12 6","Local Matrix Multiplication Compute Time: 3.84543e-06 seconds Total Runtime: 0.000176555 seconds"
"Implementation 3 (MM-2D)",18,12,6,4,0.000191,0.099476,0.000764,0,"ok","mpirun -np 4 ./bin/mm_2d 18 12 6","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x12), B(12x6), C(18x6) Parallel Time: 0.000191 seconds"
