implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,1800,1800,1,15.379239,1.000000,1.000000,15.379239,0,"ok","./bin/mm_serial 2400 1800 1800","Time: 15.379239 seconds"
"Implementation 2 (MM-1D)",2400,1800,1800,1,14.914500,1.000000,1.031160,14.914500,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 1800 1800","Local Matrix Multiplication Compute Time: 14.8246 seconds Total Runtime: 14.9145 seconds"
"Implementation 3 (MM-2D)",2400,1800,1800,1,14.893383,1.000000,1.032622,14.893383,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 1800 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x1800), B(1800x1800), C(2400x1800) Parallel Time: 14.893383 seconds"
"Implementation 1 (Serial)",2400,1800,1800,4,15.379239,1.000000,1.000000,15.379239,0,"ok","./bin/mm_serial 2400 1800 1800","Time: 15.379239 seconds"
"Implementation 2 (MM-1D)",2400,1800,1800,4,4.401220,3.388719,3.494313,17.604880,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 1800 1800","Local Matrix Multiplication Compute Time: 4.30028 seconds Total Runtime: 4.40122 seconds"
"Implementation 3 (MM-2D)",2400,1800,1800,4,2.345304,6.350300,6.557461,9.381216,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 1800 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x1800), B(1800x1800), C(2400x1800) Parallel Time: 2.345304 seconds"
"Implementation 1 (Serial)",2400,1800,1800,9,15.379239,1.000000,1.000000,15.379239,0,"ok","./bin/mm_serial 2400 1800 1800","Time: 15.379239 seconds"
"Implementation 2 (MM-1D)",2400,1800,1800,9,2.244500,6.644910,6.851967,20.200500,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 1800 1800","Local Matrix Multiplication Compute Time: 2.1017 seconds Total Runtime: 2.2445 seconds"
"Implementation 3 (MM-2D)",2400,1800,1800,9,1.329955,11.198411,11.563729,11.969595,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 1800 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x1800), B(1800x1800), C(2400x1800) Parallel Time: 1.329955 seconds"
"Implementation 1 (Serial)",2400,1800,1800,16,15.379239,1.000000,1.000000,15.379239,0,"ok","./bin/mm_serial 2400 1800 1800","Time: 15.379239 seconds"
"Implementation 2 (MM-1D)",2400,1800,1800,16,1.456640,10.238975,10.558023,23.306240,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 1800 1800","Local Matrix Multiplication Compute Time: 1.25887 seconds Total Runtime: 1.45664 seconds"
"Implementation 3 (MM-2D)",2400,1800,1800,16,0.836447,17.805531,18.386388,13.383152,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 1800 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x1800), B(1800x1800), C(2400x1800) Parallel Time: 0.836447 seconds"
"Implementation 1 (Serial)",2400,1800,1800,25,15.379239,1.000000,1.000000,15.379239,0,"ok","./bin/mm_serial 2400 1800 1800","Time: 15.379239 seconds"
"Implementation 2 (MM-1D)",2400,1800,1800,25,1.820000,8.194780,8.450131,45.500000,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 1800 1800","Local Matrix Multiplication Compute Time: 1.40267 seconds Total Runtime: 1.82 seconds"
"Implementation 3 (MM-2D)",2400,1800,1800,25,0.928226,16.044997,16.568421,23.205650,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 1800 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x1800), B(1800x1800), C(2400x1800) Parallel Time: 0.928226 seconds"
