implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3000,1200,1,33.091895,1.000000,1.000000,33.091895,0,"ok","./bin/mm_serial 3000 3000 1200","Time: 33.091895 seconds"
"Implementation 2 (MM-1D)",3000,3000,1200,1,33.173600,1.000000,0.997537,33.173600,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3000 1200","Local Matrix Multiplication Compute Time: 33.0556 seconds Total Runtime: 33.1736 seconds"
"Implementation 3 (MM-2D)",3000,3000,1200,1,33.267276,1.000000,0.994728,33.267276,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3000 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3000), B(3000x1200), C(3000x1200) Parallel Time: 33.267276 seconds"
"Implementation 1 (Serial)",3000,3000,1200,4,33.091895,1.000000,1.000000,33.091895,0,"ok","./bin/mm_serial 3000 3000 1200","Time: 33.091895 seconds"
"Implementation 2 (MM-1D)",3000,3000,1200,4,8.948580,3.707136,3.698005,35.794320,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3000 1200","Local Matrix Multiplication Compute Time: 8.82249 seconds Total Runtime: 8.94858 seconds"
"Implementation 3 (MM-2D)",3000,3000,1200,4,3.324439,10.006884,9.954129,13.297756,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3000 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3000), B(3000x1200), C(3000x1200) Parallel Time: 3.324439 seconds"
"Implementation 1 (Serial)",3000,3000,1200,9,33.091895,1.000000,1.000000,33.091895,0,"ok","./bin/mm_serial 3000 3000 1200","Time: 33.091895 seconds"
"Implementation 2 (MM-1D)",3000,3000,1200,9,4.485060,7.396467,7.378250,40.365540,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3000 1200","Local Matrix Multiplication Compute Time: 4.23238 seconds Total Runtime: 4.48506 seconds"
"Implementation 3 (MM-2D)",3000,3000,1200,9,1.986279,16.748541,16.660245,17.876511,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3000 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3000), B(3000x1200), C(3000x1200) Parallel Time: 1.986279 seconds"
"Implementation 1 (Serial)",3000,3000,1200,16,33.091895,1.000000,1.000000,33.091895,0,"ok","./bin/mm_serial 3000 3000 1200","Time: 33.091895 seconds"
"Implementation 2 (MM-1D)",3000,3000,1200,16,2.799510,11.849788,11.820603,44.792160,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3000 1200","Local Matrix Multiplication Compute Time: 2.56403 seconds Total Runtime: 2.79951 seconds"
"Implementation 3 (MM-2D)",3000,3000,1200,16,1.196191,27.811007,27.664391,19.139056,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3000 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3000), B(3000x1200), C(3000x1200) Parallel Time: 1.196191 seconds"
"Implementation 1 (Serial)",3000,3000,1200,25,33.091895,1.000000,1.000000,33.091895,0,"ok","./bin/mm_serial 3000 3000 1200","Time: 33.091895 seconds"
"Implementation 2 (MM-1D)",3000,3000,1200,25,3.172420,10.456875,10.431120,79.310500,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3000 1200","Local Matrix Multiplication Compute Time: 2.33888 seconds Total Runtime: 3.17242 seconds"
"Implementation 3 (MM-2D)",3000,3000,1200,25,1.355257,24.546839,24.417432,33.881425,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3000 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3000), B(3000x1200), C(3000x1200) Parallel Time: 1.355257 seconds"
