implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,1200,3000,1,32.240370,1.000000,1.000000,32.240370,0,"ok","./bin/mm_serial 4200 1200 3000","Time: 32.240370 seconds"
"Implementation 2 (MM-1D)",4200,1200,3000,1,31.187700,1.000000,1.033753,31.187700,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 1200 3000","Local Matrix Multiplication Compute Time: 31.0238 seconds Total Runtime: 31.1877 seconds"
"Implementation 3 (MM-2D)",4200,1200,3000,1,31.061465,1.000000,1.037954,31.061465,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 1200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x1200), B(1200x3000), C(4200x3000) Parallel Time: 31.061465 seconds"
"Implementation 1 (Serial)",4200,1200,3000,4,32.240370,1.000000,1.000000,32.240370,0,"ok","./bin/mm_serial 4200 1200 3000","Time: 32.240370 seconds"
"Implementation 2 (MM-1D)",4200,1200,3000,4,8.685730,3.590683,3.711878,34.742920,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 1200 3000","Local Matrix Multiplication Compute Time: 8.52048 seconds Total Runtime: 8.68573 seconds"
"Implementation 3 (MM-2D)",4200,1200,3000,4,4.548010,6.829683,7.088896,18.192040,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 1200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x1200), B(1200x3000), C(4200x3000) Parallel Time: 4.548010 seconds"
"Implementation 1 (Serial)",4200,1200,3000,9,32.240370,1.000000,1.000000,32.240370,0,"ok","./bin/mm_serial 4200 1200 3000","Time: 32.240370 seconds"
"Implementation 2 (MM-1D)",4200,1200,3000,9,4.332280,7.198911,7.441894,38.990520,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 1200 3000","Local Matrix Multiplication Compute Time: 4.12294 seconds Total Runtime: 4.33228 seconds"
"Implementation 3 (MM-2D)",4200,1200,3000,9,2.524784,12.302623,12.769556,22.723056,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 1200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x1200), B(1200x3000), C(4200x3000) Parallel Time: 2.524784 seconds"
"Implementation 1 (Serial)",4200,1200,3000,16,32.240370,1.000000,1.000000,32.240370,0,"ok","./bin/mm_serial 4200 1200 3000","Time: 32.240370 seconds"
"Implementation 2 (MM-1D)",4200,1200,3000,16,2.800640,11.135919,11.511787,44.810240,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 1200 3000","Local Matrix Multiplication Compute Time: 2.51357 seconds Total Runtime: 2.80064 seconds"
"Implementation 3 (MM-2D)",4200,1200,3000,16,1.768856,17.560200,18.226679,28.301696,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 1200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x1200), B(1200x3000), C(4200x3000) Parallel Time: 1.768856 seconds"
"Implementation 1 (Serial)",4200,1200,3000,25,32.240370,1.000000,1.000000,32.240370,0,"ok","./bin/mm_serial 4200 1200 3000","Time: 32.240370 seconds"
"Implementation 2 (MM-1D)",4200,1200,3000,25,3.039410,10.261103,10.607444,75.985250,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 1200 3000","Local Matrix Multiplication Compute Time: 2.56978 seconds Total Runtime: 3.03941 seconds"
"Implementation 3 (MM-2D)",4200,1200,3000,25,1.718723,18.072409,18.758328,42.968075,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 1200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x1200), B(1200x3000), C(4200x3000) Parallel Time: 1.718723 seconds"
