implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,1800,3000,1,28.776657,1.000000,1.000000,28.776657,0,"ok","./bin/mm_serial 2400 1800 3000","Time: 28.776657 seconds"
"Implementation 2 (MM-1D)",2400,1800,3000,1,27.895300,1.000000,1.031595,27.895300,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 1800 3000","Local Matrix Multiplication Compute Time: 27.7696 seconds Total Runtime: 27.8953 seconds"
"Implementation 3 (MM-2D)",2400,1800,3000,1,27.806718,1.000000,1.034881,27.806718,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 1800 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x1800), B(1800x3000), C(2400x3000) Parallel Time: 27.806718 seconds"
"Implementation 1 (Serial)",2400,1800,3000,4,28.776657,1.000000,1.000000,28.776657,0,"ok","./bin/mm_serial 2400 1800 3000","Time: 28.776657 seconds"
"Implementation 2 (MM-1D)",2400,1800,3000,4,7.431420,3.753697,3.872296,29.725680,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 1800 3000","Local Matrix Multiplication Compute Time: 7.27707 seconds Total Runtime: 7.43142 seconds"
"Implementation 3 (MM-2D)",2400,1800,3000,4,5.633761,4.935729,5.107895,22.535044,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 1800 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x1800), B(1800x3000), C(2400x3000) Parallel Time: 5.633761 seconds"
"Implementation 1 (Serial)",2400,1800,3000,9,28.776657,1.000000,1.000000,28.776657,0,"ok","./bin/mm_serial 2400 1800 3000","Time: 28.776657 seconds"
"Implementation 2 (MM-1D)",2400,1800,3000,9,3.764800,7.409504,7.643608,33.883200,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 1800 3000","Local Matrix Multiplication Compute Time: 3.54239 seconds Total Runtime: 3.7648 seconds"
"Implementation 3 (MM-2D)",2400,1800,3000,9,3.034950,9.162167,9.481757,27.314550,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 1800 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x1800), B(1800x3000), C(2400x3000) Parallel Time: 3.034950 seconds"
"Implementation 1 (Serial)",2400,1800,3000,16,28.776657,1.000000,1.000000,28.776657,0,"ok","./bin/mm_serial 2400 1800 3000","Time: 28.776657 seconds"
"Implementation 2 (MM-1D)",2400,1800,3000,16,2.421890,11.517988,11.881901,38.750240,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 1800 3000","Local Matrix Multiplication Compute Time: 2.11883 seconds Total Runtime: 2.42189 seconds"
"Implementation 3 (MM-2D)",2400,1800,3000,16,1.841756,15.097938,15.624576,29.468096,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 1800 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x1800), B(1800x3000), C(2400x3000) Parallel Time: 1.841756 seconds"
"Implementation 1 (Serial)",2400,1800,3000,25,28.776657,1.000000,1.000000,28.776657,0,"ok","./bin/mm_serial 2400 1800 3000","Time: 28.776657 seconds"
"Implementation 2 (MM-1D)",2400,1800,3000,25,3.079250,9.059122,9.345346,76.981250,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 1800 3000","Local Matrix Multiplication Compute Time: 2.39943 seconds Total Runtime: 3.07925 seconds"
"Implementation 3 (MM-2D)",2400,1800,3000,25,1.793163,15.507078,16.047987,44.829075,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 1800 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x1800), B(1800x3000), C(2400x3000) Parallel Time: 1.793163 seconds"
