implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,600,1200,1,1.704394,1.000000,1.000000,1.704394,0,"ok","./bin/mm_serial 1800 600 1200","Time: 1.704394 seconds"
"Implementation 2 (MM-1D)",1800,600,1200,1,1.510210,1.000000,1.128581,1.510210,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 600 1200","Local Matrix Multiplication Compute Time: 1.47685 seconds Total Runtime: 1.51021 seconds"
"Implementation 3 (MM-2D)",1800,600,1200,1,1.490507,1.000000,1.143499,1.490507,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 600 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x600), B(600x1200), C(1800x1200) Parallel Time: 1.490507 seconds"
"Implementation 1 (Serial)",1800,600,1200,4,1.704394,1.000000,1.000000,1.704394,0,"ok","./bin/mm_serial 1800 600 1200","Time: 1.704394 seconds"
"Implementation 2 (MM-1D)",1800,600,1200,4,0.431071,3.503390,3.953859,1.724284,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 600 1200","Local Matrix Multiplication Compute Time: 0.394371 seconds Total Runtime: 0.431071 seconds"
"Implementation 3 (MM-2D)",1800,600,1200,4,0.404298,3.686654,4.215687,1.617192,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 600 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x600), B(600x1200), C(1800x1200) Parallel Time: 0.404298 seconds"
"Implementation 1 (Serial)",1800,600,1200,9,1.704394,1.000000,1.000000,1.704394,0,"ok","./bin/mm_serial 1800 600 1200","Time: 1.704394 seconds"
"Implementation 2 (MM-1D)",1800,600,1200,9,0.391841,3.854140,4.349708,3.526569,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 600 1200","Local Matrix Multiplication Compute Time: 0.345229 seconds Total Runtime: 0.391841 seconds"
"Implementation 3 (MM-2D)",1800,600,1200,9,0.215473,6.917372,7.910012,1.939257,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 600 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x600), B(600x1200), C(1800x1200) Parallel Time: 0.215473 seconds"
"Implementation 1 (Serial)",1800,600,1200,16,1.704394,1.000000,1.000000,1.704394,0,"ok","./bin/mm_serial 1800 600 1200","Time: 1.704394 seconds"
"Implementation 2 (MM-1D)",1800,600,1200,16,0.275806,5.475624,6.179684,4.412896,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 600 1200","Local Matrix Multiplication Compute Time: 0.209232 seconds Total Runtime: 0.275806 seconds"
"Implementation 3 (MM-2D)",1800,600,1200,16,0.170088,8.763152,10.020660,2.721408,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 600 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x600), B(600x1200), C(1800x1200) Parallel Time: 0.170088 seconds"
"Implementation 1 (Serial)",1800,600,1200,25,1.704394,1.000000,1.000000,1.704394,0,"ok","./bin/mm_serial 1800 600 1200","Time: 1.704394 seconds"
"Implementation 2 (MM-1D)",1800,600,1200,25,0.319222,4.730908,5.339212,7.980550,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 600 1200","Local Matrix Multiplication Compute Time: 0.227872 seconds Total Runtime: 0.319222 seconds"
"Implementation 3 (MM-2D)",1800,600,1200,25,0.145604,10.236717,11.705681,3.640100,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 600 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x600), B(600x1200), C(1800x1200) Parallel Time: 0.145604 seconds"
