implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,3600,1800,1,29.204474,1.000000,1.000000,29.204474,0,"ok","./bin/mm_serial 1800 3600 1800","Time: 29.204474 seconds"
"Implementation 2 (MM-1D)",1800,3600,1800,1,26.152200,1.000000,1.116712,26.152200,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 3600 1800","Local Matrix Multiplication Compute Time: 26.0387 seconds Total Runtime: 26.1522 seconds"
"Implementation 3 (MM-2D)",1800,3600,1800,1,26.087032,1.000000,1.119502,26.087032,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 3600 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x3600), B(3600x1800), C(1800x1800) Parallel Time: 26.087032 seconds"
"Implementation 1 (Serial)",1800,3600,1800,4,29.204474,1.000000,1.000000,29.204474,0,"ok","./bin/mm_serial 1800 3600 1800","Time: 29.204474 seconds"
"Implementation 2 (MM-1D)",1800,3600,1800,4,7.329460,3.568094,3.984533,29.317840,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 3600 1800","Local Matrix Multiplication Compute Time: 7.18347 seconds Total Runtime: 7.32946 seconds"
"Implementation 3 (MM-2D)",1800,3600,1800,4,5.729579,4.553045,5.097141,22.918316,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 3600 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x3600), B(3600x1800), C(1800x1800) Parallel Time: 5.729579 seconds"
"Implementation 1 (Serial)",1800,3600,1800,9,29.204474,1.000000,1.000000,29.204474,0,"ok","./bin/mm_serial 1800 3600 1800","Time: 29.204474 seconds"
"Implementation 2 (MM-1D)",1800,3600,1800,9,3.671690,7.122660,7.953960,33.045210,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 3600 1800","Local Matrix Multiplication Compute Time: 3.39999 seconds Total Runtime: 3.67169 seconds"
"Implementation 3 (MM-2D)",1800,3600,1800,9,3.088313,8.447017,9.456449,27.794817,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 3600 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x3600), B(3600x1800), C(1800x1800) Parallel Time: 3.088313 seconds"
"Implementation 1 (Serial)",1800,3600,1800,16,29.204474,1.000000,1.000000,29.204474,0,"ok","./bin/mm_serial 1800 3600 1800","Time: 29.204474 seconds"
"Implementation 2 (MM-1D)",1800,3600,1800,16,2.388630,10.948619,12.226454,38.218080,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 3600 1800","Local Matrix Multiplication Compute Time: 2.02656 seconds Total Runtime: 2.38863 seconds"
"Implementation 3 (MM-2D)",1800,3600,1800,16,2.053890,12.701280,14.219103,32.862240,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 3600 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x3600), B(3600x1800), C(1800x1800) Parallel Time: 2.053890 seconds"
"Implementation 1 (Serial)",1800,3600,1800,25,29.204474,1.000000,1.000000,29.204474,0,"ok","./bin/mm_serial 1800 3600 1800","Time: 29.204474 seconds"
"Implementation 2 (MM-1D)",1800,3600,1800,25,3.187490,8.204638,9.162217,79.687250,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 3600 1800","Local Matrix Multiplication Compute Time: 1.93162 seconds Total Runtime: 3.18749 seconds"
"Implementation 3 (MM-2D)",1800,3600,1800,25,1.857341,14.045365,15.723808,46.433525,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 3600 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x3600), B(3600x1800), C(1800x1800) Parallel Time: 1.857341 seconds"
