implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,600,600,1,0.289129,1.000000,1.000000,0.289129,0,"ok","./bin/mm_serial 600 600 600","Time: 0.289129 seconds"
"Implementation 2 (MM-1D)",600,600,600,1,0.262879,1.000000,1.099856,0.262879,0,"ok","mpirun -np 1 ./bin/mm_1d 600 600 600","Local Matrix Multiplication Compute Time: 0.252848 seconds Total Runtime: 0.262879 seconds"
"Implementation 3 (MM-2D)",600,600,600,1,0.258713,1.000000,1.117567,0.258713,0,"ok","mpirun -np 1 ./bin/mm_2d 600 600 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x600), B(600x600), C(600x600) Parallel Time: 0.258713 seconds"
"Implementation 1 (Serial)",600,600,600,4,0.289129,1.000000,1.000000,0.289129,0,"ok","./bin/mm_serial 600 600 600","Time: 0.289129 seconds"
"Implementation 2 (MM-1D)",600,600,600,4,0.079778,3.295119,3.624156,0.319113,0,"ok","mpirun -np 4 ./bin/mm_1d 600 600 600","Local Matrix Multiplication Compute Time: 0.0665046 seconds Total Runtime: 0.0797783 seconds"
"Implementation 3 (MM-2D)",600,600,600,4,0.068515,3.776005,4.219937,0.274060,0,"ok","mpirun -np 4 ./bin/mm_2d 600 600 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x600), B(600x600), C(600x600) Parallel Time: 0.068515 seconds"
"Implementation 1 (Serial)",600,600,600,9,0.289129,1.000000,1.000000,0.289129,0,"ok","./bin/mm_serial 600 600 600","Time: 0.289129 seconds"
"Implementation 2 (MM-1D)",600,600,600,9,0.071043,3.700285,4.069780,0.639386,0,"ok","mpirun -np 9 ./bin/mm_1d 600 600 600","Local Matrix Multiplication Compute Time: 0.0339725 seconds Total Runtime: 0.0710429 seconds"
"Implementation 3 (MM-2D)",600,600,600,9,0.044237,5.848340,6.535909,0.398133,0,"ok","mpirun -np 9 ./bin/mm_2d 600 600 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x600), B(600x600), C(600x600) Parallel Time: 0.044237 seconds"
"Implementation 1 (Serial)",600,600,600,16,0.289129,1.000000,1.000000,0.289129,0,"ok","./bin/mm_serial 600 600 600","Time: 0.289129 seconds"
"Implementation 2 (MM-1D)",600,600,600,16,0.065659,4.003670,4.403460,1.050552,0,"ok","mpirun -np 16 ./bin/mm_1d 600 600 600","Local Matrix Multiplication Compute Time: 0.0333193 seconds Total Runtime: 0.0656595 seconds"
"Implementation 3 (MM-2D)",600,600,600,16,0.039562,6.539432,7.308250,0.632992,0,"ok","mpirun -np 16 ./bin/mm_2d 600 600 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x600), B(600x600), C(600x600) Parallel Time: 0.039562 seconds"
"Implementation 1 (Serial)",600,600,600,25,0.289129,1.000000,1.000000,0.289129,0,"ok","./bin/mm_serial 600 600 600","Time: 0.289129 seconds"
"Implementation 2 (MM-1D)",600,600,600,25,0.069068,3.806106,4.186168,1.726692,0,"ok","mpirun -np 25 ./bin/mm_1d 600 600 600","Local Matrix Multiplication Compute Time: 0.014746 seconds Total Runtime: 0.0690677 seconds"
"Implementation 3 (MM-2D)",600,600,600,25,0.028847,8.968454,10.022845,0.721175,0,"ok","mpirun -np 25 ./bin/mm_2d 600 600 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x600), B(600x600), C(600x600) Parallel Time: 0.028847 seconds"
