implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,600,2400,1,3.447665,1.000000,1.000000,3.447665,0,"ok","./bin/mm_serial 1800 600 2400","Time: 3.447665 seconds"
"Implementation 2 (MM-1D)",1800,600,2400,1,3.031700,1.000000,1.137205,3.031700,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 600 2400","Local Matrix Multiplication Compute Time: 2.97432 seconds Total Runtime: 3.0317 seconds"
"Implementation 3 (MM-2D)",1800,600,2400,1,2.927927,1.000000,1.177511,2.927927,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 600 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x600), B(600x2400), C(1800x2400) Parallel Time: 2.927927 seconds"
"Implementation 1 (Serial)",1800,600,2400,4,3.447665,1.000000,1.000000,3.447665,0,"ok","./bin/mm_serial 1800 600 2400","Time: 3.447665 seconds"
"Implementation 2 (MM-1D)",1800,600,2400,4,1.139730,2.660016,3.024984,4.558920,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 600 2400","Local Matrix Multiplication Compute Time: 1.08009 seconds Total Runtime: 1.13973 seconds"
"Implementation 3 (MM-2D)",1800,600,2400,4,0.803073,3.645904,4.293090,3.212292,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 600 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x600), B(600x2400), C(1800x2400) Parallel Time: 0.803073 seconds"
"Implementation 1 (Serial)",1800,600,2400,9,3.447665,1.000000,1.000000,3.447665,0,"ok","./bin/mm_serial 1800 600 2400","Time: 3.447665 seconds"
"Implementation 2 (MM-1D)",1800,600,2400,9,0.817310,3.709364,4.218308,7.355790,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 600 2400","Local Matrix Multiplication Compute Time: 0.73788 seconds Total Runtime: 0.81731 seconds"
"Implementation 3 (MM-2D)",1800,600,2400,9,0.439684,6.659162,7.841234,3.957156,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 600 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x600), B(600x2400), C(1800x2400) Parallel Time: 0.439684 seconds"
"Implementation 1 (Serial)",1800,600,2400,16,3.447665,1.000000,1.000000,3.447665,0,"ok","./bin/mm_serial 1800 600 2400","Time: 3.447665 seconds"
"Implementation 2 (MM-1D)",1800,600,2400,16,0.539944,5.614842,6.385227,8.639104,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 600 2400","Local Matrix Multiplication Compute Time: 0.433306 seconds Total Runtime: 0.539944 seconds"
"Implementation 3 (MM-2D)",1800,600,2400,16,0.278816,10.501288,12.365377,4.461056,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 600 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x600), B(600x2400), C(1800x2400) Parallel Time: 0.278816 seconds"
"Implementation 1 (Serial)",1800,600,2400,25,3.447665,1.000000,1.000000,3.447665,0,"ok","./bin/mm_serial 1800 600 2400","Time: 3.447665 seconds"
"Implementation 2 (MM-1D)",1800,600,2400,25,0.597179,5.076702,5.773252,14.929475,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 600 2400","Local Matrix Multiplication Compute Time: 0.313607 seconds Total Runtime: 0.597179 seconds"
"Implementation 3 (MM-2D)",1800,600,2400,25,0.318925,9.180613,10.810269,7.973125,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 600 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x600), B(600x2400), C(1800x2400) Parallel Time: 0.318925 seconds"
