implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",12,24,18,1,0.000105,1.000000,0.000105,0,"ok","./bin/mm_serial 12 24 18","Time: 0.000105 seconds"
"Implementation 2 (MM-1D)",12,24,18,1,0.000088,1.188456,0.000088,0,"ok","mpirun -np 1 ./bin/mm_1d 12 24 18","Local Matrix Multiplication Compute Time: 5.44656e-05 seconds Total Runtime: 8.83499e-05 seconds"
"Implementation 3 (MM-2D)",12,24,18,1,0.000058,1.810345,0.000058,0,"ok","mpirun -np 1 ./bin/mm_2d 12 24 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(12x24), B(24x18), C(12x18) Parallel Time: 0.000058 seconds"
"Implementation 1 (Serial)",12,24,18,4,0.000101,1.000000,0.000101,0,"ok","./bin/mm_serial 12 24 18","Time: 0.000101 seconds"
"Implementation 2 (MM-1D)",12,24,18,4,0.000198,0.509548,0.000793,0,"ok","mpirun -np 4 ./bin/mm_1d 12 24 18","Local Matrix Multiplication Compute Time: 1.20159e-05 seconds Total Runtime: 0.000198215 seconds"
"Implementation 3 (MM-2D)",12,24,18,4,0.000227,0.444934,0.000908,0,"ok","mpirun -np 4 ./bin/mm_2d 12 24 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(12x24), B(24x18), C(12x18) Parallel Time: 0.000227 seconds"
"Implementation 1 (Serial)",12,24,18,9,0.000097,1.000000,0.000097,0,"ok","./bin/mm_serial 12 24 18","Time: 0.000097 seconds"
"Implementation 2 (MM-1D)",12,24,18,9,0.000292,0.332268,0.002627,0,"ok","mpirun -np 9 ./bin/mm_1d 12 24 18","Local Matrix Multiplication Compute Time: 8.74884e-06 seconds Total Runtime: 0.000291933 seconds"
"Implementation 3 (MM-2D)",12,24,18,9,0.000375,0.258667,0.003375,0,"ok","mpirun -np 9 ./bin/mm_2d 12 24 18","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(12x24), B(24x18), C(12x18) Parallel Time: 0.000375 seconds"
