implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,2400,2400,1,10.785626,1.000000,1.000000,10.785626,0,"ok","./bin/mm_serial 600 2400 2400","Time: 10.785626 seconds"
"Implementation 2 (MM-1D)",600,2400,2400,1,10.851100,1.000000,0.993966,10.851100,0,"ok","mpirun -np 1 ./bin/mm_1d 600 2400 2400","Local Matrix Multiplication Compute Time: 10.7932 seconds Total Runtime: 10.8511 seconds"
"Implementation 3 (MM-2D)",600,2400,2400,1,10.935152,1.000000,0.986326,10.935152,0,"ok","mpirun -np 1 ./bin/mm_2d 600 2400 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x2400), B(2400x2400), C(600x2400) Parallel Time: 10.935152 seconds"
"Implementation 1 (Serial)",600,2400,2400,4,10.785626,1.000000,1.000000,10.785626,0,"ok","./bin/mm_serial 600 2400 2400","Time: 10.785626 seconds"
"Implementation 2 (MM-1D)",600,2400,2400,4,2.955070,3.672028,3.649872,11.820280,0,"ok","mpirun -np 4 ./bin/mm_1d 600 2400 2400","Local Matrix Multiplication Compute Time: 2.86108 seconds Total Runtime: 2.95507 seconds"
"Implementation 3 (MM-2D)",600,2400,2400,4,1.483631,7.370534,7.269750,5.934524,0,"ok","mpirun -np 4 ./bin/mm_2d 600 2400 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x2400), B(2400x2400), C(600x2400) Parallel Time: 1.483631 seconds"
"Implementation 1 (Serial)",600,2400,2400,9,10.785626,1.000000,1.000000,10.785626,0,"ok","./bin/mm_serial 600 2400 2400","Time: 10.785626 seconds"
"Implementation 2 (MM-1D)",600,2400,2400,9,1.527680,7.102993,7.060134,13.749120,0,"ok","mpirun -np 9 ./bin/mm_1d 600 2400 2400","Local Matrix Multiplication Compute Time: 1.36652 seconds Total Runtime: 1.52768 seconds"
"Implementation 3 (MM-2D)",600,2400,2400,9,0.942263,11.605202,11.446513,8.480367,0,"ok","mpirun -np 9 ./bin/mm_2d 600 2400 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x2400), B(2400x2400), C(600x2400) Parallel Time: 0.942263 seconds"
"Implementation 1 (Serial)",600,2400,2400,16,10.785626,1.000000,1.000000,10.785626,0,"ok","./bin/mm_serial 600 2400 2400","Time: 10.785626 seconds"
"Implementation 2 (MM-1D)",600,2400,2400,16,1.095000,9.909680,9.849887,17.520000,0,"ok","mpirun -np 16 ./bin/mm_1d 600 2400 2400","Local Matrix Multiplication Compute Time: 0.833299 seconds Total Runtime: 1.095 seconds"
"Implementation 3 (MM-2D)",600,2400,2400,16,0.514263,21.263735,20.972977,8.228208,0,"ok","mpirun -np 16 ./bin/mm_2d 600 2400 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x2400), B(2400x2400), C(600x2400) Parallel Time: 0.514263 seconds"
"Implementation 1 (Serial)",600,2400,2400,25,10.785626,1.000000,1.000000,10.785626,0,"ok","./bin/mm_serial 600 2400 2400","Time: 10.785626 seconds"
"Implementation 2 (MM-1D)",600,2400,2400,25,1.542540,7.034566,6.992121,38.563500,0,"ok","mpirun -np 25 ./bin/mm_1d 600 2400 2400","Local Matrix Multiplication Compute Time: 1.04644 seconds Total Runtime: 1.54254 seconds"
"Implementation 3 (MM-2D)",600,2400,2400,25,0.653357,16.736871,16.508013,16.333925,0,"ok","mpirun -np 25 ./bin/mm_2d 600 2400 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x2400), B(2400x2400), C(600x2400) Parallel Time: 0.653357 seconds"
