implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,18,24,1,0.000102,1.000000,0.000102,0,"ok","./bin/mm_serial 18 18 24","Time: 0.000102 seconds"
"Implementation 2 (MM-1D)",18,18,24,1,0.000119,0.854178,0.000119,0,"ok","mpirun -np 1 ./bin/mm_1d 18 18 24","Local Matrix Multiplication Compute Time: 7.09258e-05 seconds Total Runtime: 0.000119413 seconds"
"Implementation 3 (MM-2D)",18,18,24,1,0.000098,1.040816,0.000098,0,"ok","mpirun -np 1 ./bin/mm_2d 18 18 24","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x18), B(18x24), C(18x24) Parallel Time: 0.000098 seconds"
"Implementation 1 (Serial)",18,18,24,4,0.000104,1.000000,0.000104,0,"ok","./bin/mm_serial 18 18 24","Time: 0.000104 seconds"
"Implementation 2 (MM-1D)",18,18,24,4,0.000215,0.483404,0.000861,0,"ok","mpirun -np 4 ./bin/mm_1d 18 18 24","Local Matrix Multiplication Compute Time: 2.07489e-05 seconds Total Runtime: 0.000215141 seconds"
"Implementation 3 (MM-2D)",18,18,24,4,0.000238,0.436975,0.000952,0,"ok","mpirun -np 4 ./bin/mm_2d 18 18 24","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x18), B(18x24), C(18x24) Parallel Time: 0.000238 seconds"
