implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3000,600,1,8.694943,1.000000,1.000000,8.694943,0,"ok","./bin/mm_serial 3000 3000 600","Time: 8.694943 seconds"
"Implementation 2 (MM-1D)",3000,3000,600,1,6.888470,1.000000,1.262246,6.888470,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3000 600","Local Matrix Multiplication Compute Time: 6.74756 seconds Total Runtime: 6.88847 seconds"
"Implementation 3 (MM-2D)",3000,3000,600,1,6.599185,1.000000,1.317578,6.599185,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3000 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3000), B(3000x600), C(3000x600) Parallel Time: 6.599185 seconds"
"Implementation 1 (Serial)",3000,3000,600,4,8.694943,1.000000,1.000000,8.694943,0,"ok","./bin/mm_serial 3000 3000 600","Time: 8.694943 seconds"
"Implementation 2 (MM-1D)",3000,3000,600,4,3.343270,2.060399,2.600730,13.373080,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3000 600","Local Matrix Multiplication Compute Time: 3.20884 seconds Total Runtime: 3.34327 seconds"
"Implementation 3 (MM-2D)",3000,3000,600,4,1.894986,3.482445,4.588394,7.579944,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3000 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3000), B(3000x600), C(3000x600) Parallel Time: 1.894986 seconds"
"Implementation 1 (Serial)",3000,3000,600,9,8.694943,1.000000,1.000000,8.694943,0,"ok","./bin/mm_serial 3000 3000 600","Time: 8.694943 seconds"
"Implementation 2 (MM-1D)",3000,3000,600,9,1.987380,3.466106,4.375078,17.886420,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3000 600","Local Matrix Multiplication Compute Time: 1.83767 seconds Total Runtime: 1.98738 seconds"
"Implementation 3 (MM-2D)",3000,3000,600,9,1.045436,6.312376,8.317050,9.408924,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3000 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3000), B(3000x600), C(3000x600) Parallel Time: 1.045436 seconds"
"Implementation 1 (Serial)",3000,3000,600,16,8.694943,1.000000,1.000000,8.694943,0,"ok","./bin/mm_serial 3000 3000 600","Time: 8.694943 seconds"
"Implementation 2 (MM-1D)",3000,3000,600,16,1.695310,4.063251,5.128822,27.124960,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3000 600","Local Matrix Multiplication Compute Time: 1.44238 seconds Total Runtime: 1.69531 seconds"
"Implementation 3 (MM-2D)",3000,3000,600,16,0.678421,9.727271,12.816441,10.854736,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3000 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3000), B(3000x600), C(3000x600) Parallel Time: 0.678421 seconds"
"Implementation 1 (Serial)",3000,3000,600,25,8.694943,1.000000,1.000000,8.694943,0,"ok","./bin/mm_serial 3000 3000 600","Time: 8.694943 seconds"
"Implementation 2 (MM-1D)",3000,3000,600,25,1.984190,3.471679,4.382112,49.604750,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3000 600","Local Matrix Multiplication Compute Time: 1.5933 seconds Total Runtime: 1.98419 seconds"
"Implementation 3 (MM-2D)",3000,3000,600,25,0.788006,8.374536,11.034108,19.700150,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3000 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3000), B(3000x600), C(3000x600) Parallel Time: 0.788006 seconds"
