implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",12,6,12,1,0.000026,1.000000,0.000026,0,"ok","./bin/mm_serial 12 6 12","Time: 0.000026 seconds"
"Implementation 2 (MM-1D)",12,6,12,1,0.000028,0.916642,0.000028,0,"ok","mpirun -np 1 ./bin/mm_1d 12 6 12","Local Matrix Multiplication Compute Time: 9.2797e-06 seconds Total Runtime: 2.83644e-05 seconds"
"Implementation 3 (MM-2D)",12,6,12,1,0.000016,1.625000,0.000016,0,"ok","mpirun -np 1 ./bin/mm_2d 12 6 12","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(12x6), B(6x12), C(12x12) Parallel Time: 0.000016 seconds"
"Implementation 1 (Serial)",12,6,12,4,0.000017,1.000000,0.000017,0,"ok","./bin/mm_serial 12 6 12","Time: 0.000017 seconds"
"Implementation 2 (MM-1D)",12,6,12,4,0.000171,0.099673,0.000682,0,"ok","mpirun -np 4 ./bin/mm_1d 12 6 12","Local Matrix Multiplication Compute Time: 2.49781e-06 seconds Total Runtime: 0.000170557 seconds"
"Implementation 3 (MM-2D)",12,6,12,4,0.000160,0.106250,0.000640,0,"ok","mpirun -np 4 ./bin/mm_2d 12 6 12","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(12x6), B(6x12), C(12x12) Parallel Time: 0.000160 seconds"
"Implementation 1 (Serial)",12,6,12,9,0.000016,1.000000,0.000016,0,"ok","./bin/mm_serial 12 6 12","Time: 0.000016 seconds"
"Implementation 2 (MM-1D)",12,6,12,9,0.000255,0.062745,0.002295,0,"ok","mpirun -np 9 ./bin/mm_1d 12 6 12","Local Matrix Multiplication Compute Time: 1.72481e-06 seconds Total Runtime: 0.000255002 seconds"
"Implementation 3 (MM-2D)",12,6,12,9,0.000234,0.068376,0.002106,0,"ok","mpirun -np 9 ./bin/mm_2d 12 6 12","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(12x6), B(6x12), C(12x12) Parallel Time: 0.000234 seconds"
