implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,1200,4200,1,44.599653,1.000000,1.000000,44.599653,0,"ok","./bin/mm_serial 4200 1200 4200","Time: 44.599653 seconds"
"Implementation 2 (MM-1D)",4200,1200,4200,1,43.683900,1.000000,1.020963,43.683900,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 1200 4200","Local Matrix Multiplication Compute Time: 43.4782 seconds Total Runtime: 43.6839 seconds"
"Implementation 3 (MM-2D)",4200,1200,4200,1,43.443677,1.000000,1.026609,43.443677,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 1200 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x1200), B(1200x4200), C(4200x4200) Parallel Time: 43.443677 seconds"
"Implementation 1 (Serial)",4200,1200,4200,4,44.599653,1.000000,1.000000,44.599653,0,"ok","./bin/mm_serial 4200 1200 4200","Time: 44.599653 seconds"
"Implementation 2 (MM-1D)",4200,1200,4200,4,11.581500,3.771869,3.850939,46.326000,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 1200 4200","Local Matrix Multiplication Compute Time: 11.3698 seconds Total Runtime: 11.5815 seconds"
"Implementation 3 (MM-2D)",4200,1200,4200,4,11.884838,3.655387,3.752651,47.539352,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 1200 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x1200), B(1200x4200), C(4200x4200) Parallel Time: 11.884838 seconds"
"Implementation 1 (Serial)",4200,1200,4200,9,44.599653,1.000000,1.000000,44.599653,0,"ok","./bin/mm_serial 4200 1200 4200","Time: 44.599653 seconds"
"Implementation 2 (MM-1D)",4200,1200,4200,9,5.813950,7.513635,7.671145,52.325550,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 1200 4200","Local Matrix Multiplication Compute Time: 5.53124 seconds Total Runtime: 5.81395 seconds"
"Implementation 3 (MM-2D)",4200,1200,4200,9,4.408956,9.853507,10.115695,39.680604,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 1200 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x1200), B(1200x4200), C(4200x4200) Parallel Time: 4.408956 seconds"
"Implementation 1 (Serial)",4200,1200,4200,16,44.599653,1.000000,1.000000,44.599653,0,"ok","./bin/mm_serial 4200 1200 4200","Time: 44.599653 seconds"
"Implementation 2 (MM-1D)",4200,1200,4200,16,4.993220,8.748643,8.932042,79.891520,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 1200 4200","Local Matrix Multiplication Compute Time: 3.90233 seconds Total Runtime: 4.99322 seconds"
"Implementation 3 (MM-2D)",4200,1200,4200,16,3.182242,13.651909,14.015167,50.915872,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 1200 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x1200), B(1200x4200), C(4200x4200) Parallel Time: 3.182242 seconds"
"Implementation 1 (Serial)",4200,1200,4200,25,44.599653,1.000000,1.000000,44.599653,0,"ok","./bin/mm_serial 4200 1200 4200","Time: 44.599653 seconds"
"Implementation 2 (MM-1D)",4200,1200,4200,25,4.335590,10.075653,10.286871,108.389750,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 1200 4200","Local Matrix Multiplication Compute Time: 3.35735 seconds Total Runtime: 4.33559 seconds"
"Implementation 3 (MM-2D)",4200,1200,4200,25,2.601799,16.697553,17.141852,65.044975,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 1200 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x1200), B(1200x4200), C(4200x4200) Parallel Time: 2.601799 seconds"
