implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,3000,4200,1,34.011526,1.000000,1.000000,34.011526,0,"ok","./bin/mm_serial 1200 3000 4200","Time: 34.011526 seconds"
"Implementation 2 (MM-1D)",1200,3000,4200,1,31.657200,1.000000,1.074369,31.657200,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 3000 4200","Local Matrix Multiplication Compute Time: 31.5144 seconds Total Runtime: 31.6572 seconds"
"Implementation 3 (MM-2D)",1200,3000,4200,1,31.802443,1.000000,1.069463,31.802443,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 3000 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x3000), B(3000x4200), C(1200x4200) Parallel Time: 31.802443 seconds"
"Implementation 1 (Serial)",1200,3000,4200,4,34.011526,1.000000,1.000000,34.011526,0,"ok","./bin/mm_serial 1200 3000 4200","Time: 34.011526 seconds"
"Implementation 2 (MM-1D)",1200,3000,4200,4,8.549420,3.702848,3.978226,34.197680,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 3000 4200","Local Matrix Multiplication Compute Time: 8.33953 seconds Total Runtime: 8.54942 seconds"
"Implementation 3 (MM-2D)",1200,3000,4200,4,8.793540,3.616569,3.867785,35.174160,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 3000 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x3000), B(3000x4200), C(1200x4200) Parallel Time: 8.793540 seconds"
"Implementation 1 (Serial)",1200,3000,4200,9,34.011526,1.000000,1.000000,34.011526,0,"ok","./bin/mm_serial 1200 3000 4200","Time: 34.011526 seconds"
"Implementation 2 (MM-1D)",1200,3000,4200,9,4.497460,7.038906,7.562385,40.477140,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 3000 4200","Local Matrix Multiplication Compute Time: 4.12986 seconds Total Runtime: 4.49746 seconds"
"Implementation 3 (MM-2D)",1200,3000,4200,9,4.238767,7.502758,8.023920,38.148903,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 3000 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x3000), B(3000x4200), C(1200x4200) Parallel Time: 4.238767 seconds"
"Implementation 1 (Serial)",1200,3000,4200,16,34.011526,1.000000,1.000000,34.011526,0,"ok","./bin/mm_serial 1200 3000 4200","Time: 34.011526 seconds"
"Implementation 2 (MM-1D)",1200,3000,4200,16,3.236990,9.779826,10.507146,51.791840,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 3000 4200","Local Matrix Multiplication Compute Time: 2.64442 seconds Total Runtime: 3.23699 seconds"
"Implementation 3 (MM-2D)",1200,3000,4200,16,2.930572,10.851958,11.605764,46.889152,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 3000 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x3000), B(3000x4200), C(1200x4200) Parallel Time: 2.930572 seconds"
"Implementation 1 (Serial)",1200,3000,4200,25,34.011526,1.000000,1.000000,34.011526,0,"ok","./bin/mm_serial 1200 3000 4200","Time: 34.011526 seconds"
"Implementation 2 (MM-1D)",1200,3000,4200,25,4.574320,6.920635,7.435318,114.358000,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 3000 4200","Local Matrix Multiplication Compute Time: 3.57248 seconds Total Runtime: 4.57432 seconds"
"Implementation 3 (MM-2D)",1200,3000,4200,25,2.877887,11.050623,11.818228,71.947175,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 3000 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x3000), B(3000x4200), C(1200x4200) Parallel Time: 2.877887 seconds"
