implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,6,6,1,0.000014,1.000000,0.000014,0,"ok","./bin/mm_serial 18 6 6","Time: 0.000014 seconds"
"Implementation 2 (MM-1D)",18,6,6,1,0.000022,0.623647,0.000022,0,"ok","mpirun -np 1 ./bin/mm_1d 18 6 6","Local Matrix Multiplication Compute Time: 7.4273e-06 seconds Total Runtime: 2.24486e-05 seconds"
"Implementation 3 (MM-2D)",18,6,6,1,0.000015,0.933333,0.000015,0,"ok","mpirun -np 1 ./bin/mm_2d 18 6 6","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x6), B(6x6), C(18x6) Parallel Time: 0.000015 seconds"
"Implementation 1 (Serial)",18,6,6,4,0.000012,1.000000,0.000012,0,"ok","./bin/mm_serial 18 6 6","Time: 0.000012 seconds"
"Implementation 2 (MM-1D)",18,6,6,4,0.000160,0.074812,0.000642,0,"ok","mpirun -np 4 ./bin/mm_1d 18 6 6","Local Matrix Multiplication Compute Time: 2.21375e-06 seconds Total Runtime: 0.000160403 seconds"
"Implementation 3 (MM-2D)",18,6,6,4,0.000148,0.081081,0.000592,0,"ok","mpirun -np 4 ./bin/mm_2d 18 6 6","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x6), B(6x6), C(18x6) Parallel Time: 0.000148 seconds"
"Implementation 1 (Serial)",18,6,6,9,0.000012,1.000000,0.000012,0,"ok","./bin/mm_serial 18 6 6","Time: 0.000012 seconds"
"Implementation 2 (MM-1D)",18,6,6,9,0.000266,0.045149,0.002392,0,"ok","mpirun -np 9 ./bin/mm_1d 18 6 6","Local Matrix Multiplication Compute Time: 1.03284e-06 seconds Total Runtime: 0.000265784 seconds"
"Implementation 3 (MM-2D)",18,6,6,9,0.000289,0.041522,0.002601,0,"ok","mpirun -np 9 ./bin/mm_2d 18 6 6","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(18x6), B(6x6), C(18x6) Parallel Time: 0.000289 seconds"
