implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,3000,1200,1,39.430978,1.000000,1.000000,39.430978,0,"ok","./bin/mm_serial 3600 3000 1200","Time: 39.430978 seconds"
"Implementation 2 (MM-1D)",3600,3000,1200,1,39.650300,1.000000,0.994469,39.650300,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 3000 1200","Local Matrix Multiplication Compute Time: 39.5117 seconds Total Runtime: 39.6503 seconds"
"Implementation 3 (MM-2D)",3600,3000,1200,1,39.635342,1.000000,0.994844,39.635342,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 3000 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x3000), B(3000x1200), C(3600x1200) Parallel Time: 39.635342 seconds"
"Implementation 1 (Serial)",3600,3000,1200,4,39.430978,1.000000,1.000000,39.430978,0,"ok","./bin/mm_serial 3600 3000 1200","Time: 39.430978 seconds"
"Implementation 2 (MM-1D)",3600,3000,1200,4,10.755100,3.686651,3.666259,43.020400,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 3000 1200","Local Matrix Multiplication Compute Time: 10.6086 seconds Total Runtime: 10.7551 seconds"
"Implementation 3 (MM-2D)",3600,3000,1200,4,3.994112,9.923443,9.872276,15.976448,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 3000 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x3000), B(3000x1200), C(3600x1200) Parallel Time: 3.994112 seconds"
"Implementation 1 (Serial)",3600,3000,1200,9,39.430978,1.000000,1.000000,39.430978,0,"ok","./bin/mm_serial 3600 3000 1200","Time: 39.430978 seconds"
"Implementation 2 (MM-1D)",3600,3000,1200,9,5.167790,7.672583,7.630143,46.510110,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 3000 1200","Local Matrix Multiplication Compute Time: 4.97835 seconds Total Runtime: 5.16779 seconds"
"Implementation 3 (MM-2D)",3600,3000,1200,9,2.150284,18.432608,18.337568,19.352556,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 3000 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x3000), B(3000x1200), C(3600x1200) Parallel Time: 2.150284 seconds"
"Implementation 1 (Serial)",3600,3000,1200,16,39.430978,1.000000,1.000000,39.430978,0,"ok","./bin/mm_serial 3600 3000 1200","Time: 39.430978 seconds"
"Implementation 2 (MM-1D)",3600,3000,1200,16,3.382670,11.721599,11.656762,54.122720,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 3000 1200","Local Matrix Multiplication Compute Time: 3.1269 seconds Total Runtime: 3.38267 seconds"
"Implementation 3 (MM-2D)",3600,3000,1200,16,1.438163,27.559701,27.417600,23.010608,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 3000 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x3000), B(3000x1200), C(3600x1200) Parallel Time: 1.438163 seconds"
"Implementation 1 (Serial)",3600,3000,1200,25,39.430978,1.000000,1.000000,39.430978,0,"ok","./bin/mm_serial 3600 3000 1200","Time: 39.430978 seconds"
"Implementation 2 (MM-1D)",3600,3000,1200,25,3.805380,10.419538,10.361903,95.134500,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 3000 1200","Local Matrix Multiplication Compute Time: 3.23303 seconds Total Runtime: 3.80538 seconds"
"Implementation 3 (MM-2D)",3600,3000,1200,25,1.593468,24.873635,24.745384,39.836700,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 3000 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x3000), B(3000x1200), C(3600x1200) Parallel Time: 1.593468 seconds"
