implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,600,1200,1,2.274050,1.000000,1.000000,2.274050,0,"ok","./bin/mm_serial 2400 600 1200","Time: 2.274050 seconds"
"Implementation 2 (MM-1D)",2400,600,1200,1,2.011890,1.000000,1.130305,2.011890,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 600 1200","Local Matrix Multiplication Compute Time: 1.9683 seconds Total Runtime: 2.01189 seconds"
"Implementation 3 (MM-2D)",2400,600,1200,1,1.983217,1.000000,1.146647,1.983217,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 600 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x600), B(600x1200), C(2400x1200) Parallel Time: 1.983217 seconds"
"Implementation 1 (Serial)",2400,600,1200,4,2.274050,1.000000,1.000000,2.274050,0,"ok","./bin/mm_serial 2400 600 1200","Time: 2.274050 seconds"
"Implementation 2 (MM-1D)",2400,600,1200,4,0.558786,3.600466,4.069626,2.235144,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 600 1200","Local Matrix Multiplication Compute Time: 0.513977 seconds Total Runtime: 0.558786 seconds"
"Implementation 3 (MM-2D)",2400,600,1200,4,0.522844,3.793133,4.349385,2.091376,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 600 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x600), B(600x1200), C(2400x1200) Parallel Time: 0.522844 seconds"
"Implementation 1 (Serial)",2400,600,1200,9,2.274050,1.000000,1.000000,2.274050,0,"ok","./bin/mm_serial 2400 600 1200","Time: 2.274050 seconds"
"Implementation 2 (MM-1D)",2400,600,1200,9,0.507197,3.966684,4.483564,4.564773,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 600 1200","Local Matrix Multiplication Compute Time: 0.453189 seconds Total Runtime: 0.507197 seconds"
"Implementation 3 (MM-2D)",2400,600,1200,9,0.285262,6.952265,7.971794,2.567358,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 600 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x600), B(600x1200), C(2400x1200) Parallel Time: 0.285262 seconds"
"Implementation 1 (Serial)",2400,600,1200,16,2.274050,1.000000,1.000000,2.274050,0,"ok","./bin/mm_serial 2400 600 1200","Time: 2.274050 seconds"
"Implementation 2 (MM-1D)",2400,600,1200,16,0.359287,5.599674,6.329341,5.748592,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 600 1200","Local Matrix Multiplication Compute Time: 0.284388 seconds Total Runtime: 0.359287 seconds"
"Implementation 3 (MM-2D)",2400,600,1200,16,0.184094,10.772850,12.352657,2.945504,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 600 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x600), B(600x1200), C(2400x1200) Parallel Time: 0.184094 seconds"
"Implementation 1 (Serial)",2400,600,1200,25,2.274050,1.000000,1.000000,2.274050,0,"ok","./bin/mm_serial 2400 600 1200","Time: 2.274050 seconds"
"Implementation 2 (MM-1D)",2400,600,1200,25,0.402799,4.994774,5.645620,10.069975,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 600 1200","Local Matrix Multiplication Compute Time: 0.299252 seconds Total Runtime: 0.402799 seconds"
"Implementation 3 (MM-2D)",2400,600,1200,25,0.190102,10.432384,11.962262,4.752550,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 600 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x600), B(600x1200), C(2400x1200) Parallel Time: 0.190102 seconds"
