implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,600,3600,1,11.055578,1.000000,1.000000,11.055578,0,"ok","./bin/mm_serial 4200 600 3600","Time: 11.055578 seconds"
"Implementation 2 (MM-1D)",4200,600,3600,1,10.321900,1.000000,1.071080,10.321900,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 600 3600","Local Matrix Multiplication Compute Time: 10.1646 seconds Total Runtime: 10.3219 seconds"
"Implementation 3 (MM-2D)",4200,600,3600,1,10.084394,1.000000,1.096306,10.084394,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 600 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x600), B(600x3600), C(4200x3600) Parallel Time: 10.084394 seconds"
"Implementation 1 (Serial)",4200,600,3600,4,11.055578,1.000000,1.000000,11.055578,0,"ok","./bin/mm_serial 4200 600 3600","Time: 11.055578 seconds"
"Implementation 2 (MM-1D)",4200,600,3600,4,5.054860,2.041975,2.187119,20.219440,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 600 3600","Local Matrix Multiplication Compute Time: 4.90487 seconds Total Runtime: 5.05486 seconds"
"Implementation 3 (MM-2D)",4200,600,3600,4,2.728665,3.695724,4.051644,10.914660,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 600 3600","-------------------------------------------------------------------------- A system call failed during shared memory initialization that should not have.  It is likely that your MPI job will now either abort or experience performance degradation.    Local host:  cn10   System call: open(2)    Error:       Permission denied (errno 13) -------------------------------------------------------------------------- [cn10:04769] 3 more processes have sent help message help-opal-shmem-mmap.txt / sys call fail [cn10:04769] Set MCA parameter ""orte_base_help_aggregate"" to 0 to see all help / error messages MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x600), B(600x3600), C(4200x3600) Parallel Time: 2.728665 seconds"
"Implementation 1 (Serial)",4200,600,3600,9,11.055578,1.000000,1.000000,11.055578,0,"ok","./bin/mm_serial 4200 600 3600","Time: 11.055578 seconds"
"Implementation 2 (MM-1D)",4200,600,3600,9,2.497670,4.132612,4.426357,22.479030,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 600 3600","Local Matrix Multiplication Compute Time: 2.32506 seconds Total Runtime: 2.49767 seconds"
"Implementation 3 (MM-2D)",4200,600,3600,9,1.391321,7.248071,7.946102,12.521889,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 600 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x600), B(600x3600), C(4200x3600) Parallel Time: 1.391321 seconds"
"Implementation 1 (Serial)",4200,600,3600,16,11.055578,1.000000,1.000000,11.055578,0,"ok","./bin/mm_serial 4200 600 3600","Time: 11.055578 seconds"
"Implementation 2 (MM-1D)",4200,600,3600,16,1.630820,6.329270,6.779153,26.093120,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 600 3600","Local Matrix Multiplication Compute Time: 1.40418 seconds Total Runtime: 1.63082 seconds"
"Implementation 3 (MM-2D)",4200,600,3600,16,0.821144,12.280908,13.463629,13.138304,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 600 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x600), B(600x3600), C(4200x3600) Parallel Time: 0.821144 seconds"
"Implementation 1 (Serial)",4200,600,3600,25,11.055578,1.000000,1.000000,11.055578,0,"ok","./bin/mm_serial 4200 600 3600","Time: 11.055578 seconds"
"Implementation 2 (MM-1D)",4200,600,3600,25,1.874100,5.507657,5.899140,46.852500,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 600 3600","Local Matrix Multiplication Compute Time: 1.24215 seconds Total Runtime: 1.8741 seconds"
"Implementation 3 (MM-2D)",4200,600,3600,25,0.883887,11.409144,12.507909,22.097175,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 600 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x600), B(600x3600), C(4200x3600) Parallel Time: 0.883887 seconds"
