implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,4200,3000,1,24.292640,1.000000,1.000000,24.292640,0,"ok","./bin/mm_serial 600 4200 3000","Time: 24.292640 seconds"
"Implementation 2 (MM-1D)",600,4200,3000,1,23.942200,1.000000,1.014637,23.942200,0,"ok","mpirun -np 1 ./bin/mm_1d 600 4200 3000","Local Matrix Multiplication Compute Time: 23.8313 seconds Total Runtime: 23.9422 seconds"
"Implementation 3 (MM-2D)",600,4200,3000,1,24.209407,1.000000,1.003438,24.209407,0,"ok","mpirun -np 1 ./bin/mm_2d 600 4200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x4200), B(4200x3000), C(600x3000) Parallel Time: 24.209407 seconds"
"Implementation 1 (Serial)",600,4200,3000,4,24.292640,1.000000,1.000000,24.292640,0,"ok","./bin/mm_serial 600 4200 3000","Time: 24.292640 seconds"
"Implementation 2 (MM-1D)",600,4200,3000,4,6.162700,3.885018,3.941883,24.650800,0,"ok","mpirun -np 4 ./bin/mm_1d 600 4200 3000","Local Matrix Multiplication Compute Time: 5.93857 seconds Total Runtime: 6.1627 seconds"
"Implementation 3 (MM-2D)",600,4200,3000,4,4.414698,5.483820,5.502673,17.658792,0,"ok","mpirun -np 4 ./bin/mm_2d 600 4200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x4200), B(4200x3000), C(600x3000) Parallel Time: 4.414698 seconds"
"Implementation 1 (Serial)",600,4200,3000,9,24.292640,1.000000,1.000000,24.292640,0,"ok","./bin/mm_serial 600 4200 3000","Time: 24.292640 seconds"
"Implementation 2 (MM-1D)",600,4200,3000,9,3.198450,7.485563,7.595129,28.786050,0,"ok","mpirun -np 9 ./bin/mm_1d 600 4200 3000","Local Matrix Multiplication Compute Time: 2.82101 seconds Total Runtime: 3.19845 seconds"
"Implementation 3 (MM-2D)",600,4200,3000,9,2.175512,11.128142,11.166401,19.579608,0,"ok","mpirun -np 9 ./bin/mm_2d 600 4200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x4200), B(4200x3000), C(600x3000) Parallel Time: 2.175512 seconds"
"Implementation 1 (Serial)",600,4200,3000,16,24.292640,1.000000,1.000000,24.292640,0,"ok","./bin/mm_serial 600 4200 3000","Time: 24.292640 seconds"
"Implementation 2 (MM-1D)",600,4200,3000,16,2.262900,10.580317,10.735181,36.206400,0,"ok","mpirun -np 16 ./bin/mm_1d 600 4200 3000","Local Matrix Multiplication Compute Time: 1.70145 seconds Total Runtime: 2.2629 seconds"
"Implementation 3 (MM-2D)",600,4200,3000,16,1.504049,16.096156,16.151495,24.064784,0,"ok","mpirun -np 16 ./bin/mm_2d 600 4200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x4200), B(4200x3000), C(600x3000) Parallel Time: 1.504049 seconds"
"Implementation 1 (Serial)",600,4200,3000,25,24.292640,1.000000,1.000000,24.292640,0,"ok","./bin/mm_serial 600 4200 3000","Time: 24.292640 seconds"
"Implementation 2 (MM-1D)",600,4200,3000,25,2.719840,8.802797,8.931643,67.996000,0,"ok","mpirun -np 25 ./bin/mm_1d 600 4200 3000","Local Matrix Multiplication Compute Time: 1.73651 seconds Total Runtime: 2.71984 seconds"
"Implementation 3 (MM-2D)",600,4200,3000,25,1.548765,15.631427,15.685169,38.719125,0,"ok","mpirun -np 25 ./bin/mm_2d 600 4200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x4200), B(4200x3000), C(600x3000) Parallel Time: 1.548765 seconds"
