implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,600,3000,1,5.295621,1.000000,1.000000,5.295621,0,"ok","./bin/mm_serial 2400 600 3000","Time: 5.295621 seconds"
"Implementation 2 (MM-1D)",2400,600,3000,1,5.020440,1.000000,1.054812,5.020440,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 600 3000","Local Matrix Multiplication Compute Time: 4.93644 seconds Total Runtime: 5.02044 seconds"
"Implementation 3 (MM-2D)",2400,600,3000,1,4.948725,1.000000,1.070098,4.948725,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 600 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x600), B(600x3000), C(2400x3000) Parallel Time: 4.948725 seconds"
"Implementation 1 (Serial)",2400,600,3000,4,5.295621,1.000000,1.000000,5.295621,0,"ok","./bin/mm_serial 2400 600 3000","Time: 5.295621 seconds"
"Implementation 2 (MM-1D)",2400,600,3000,4,2.531070,1.983525,2.092246,10.124280,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 600 3000","Local Matrix Multiplication Compute Time: 2.44359 seconds Total Runtime: 2.53107 seconds"
"Implementation 3 (MM-2D)",2400,600,3000,4,1.204490,4.108565,4.396567,4.817960,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 600 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x600), B(600x3000), C(2400x3000) Parallel Time: 1.204490 seconds"
"Implementation 1 (Serial)",2400,600,3000,9,5.295621,1.000000,1.000000,5.295621,0,"ok","./bin/mm_serial 2400 600 3000","Time: 5.295621 seconds"
"Implementation 2 (MM-1D)",2400,600,3000,9,1.326010,3.786125,3.993651,11.934090,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 600 3000","Local Matrix Multiplication Compute Time: 1.20926 seconds Total Runtime: 1.32601 seconds"
"Implementation 3 (MM-2D)",2400,600,3000,9,0.669139,7.395661,7.914082,6.022251,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 600 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x600), B(600x3000), C(2400x3000) Parallel Time: 0.669139 seconds"
"Implementation 1 (Serial)",2400,600,3000,16,5.295621,1.000000,1.000000,5.295621,0,"ok","./bin/mm_serial 2400 600 3000","Time: 5.295621 seconds"
"Implementation 2 (MM-1D)",2400,600,3000,16,0.856070,5.864520,6.185967,13.697120,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 600 3000","Local Matrix Multiplication Compute Time: 0.71426 seconds Total Runtime: 0.85607 seconds"
"Implementation 3 (MM-2D)",2400,600,3000,16,0.410978,12.041338,12.885412,6.575648,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 600 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x600), B(600x3000), C(2400x3000) Parallel Time: 0.410978 seconds"
"Implementation 1 (Serial)",2400,600,3000,25,5.295621,1.000000,1.000000,5.295621,0,"ok","./bin/mm_serial 2400 600 3000","Time: 5.295621 seconds"
"Implementation 2 (MM-1D)",2400,600,3000,25,1.001760,5.011620,5.286317,25.044000,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 600 3000","Local Matrix Multiplication Compute Time: 0.738483 seconds Total Runtime: 1.00176 seconds"
"Implementation 3 (MM-2D)",2400,600,3000,25,0.435511,11.363031,12.159557,10.887775,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 600 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x600), B(600x3000), C(2400x3000) Parallel Time: 0.435511 seconds"
