implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,3600,3000,1,15.002760,1.000000,1.000000,15.002760,0,"ok","./bin/mm_serial 600 3600 3000","Time: 15.002760 seconds"
"Implementation 2 (MM-1D)",600,3600,3000,1,14.206300,1.000000,1.056064,14.206300,0,"ok","mpirun -np 1 ./bin/mm_1d 600 3600 3000","Local Matrix Multiplication Compute Time: 14.1056 seconds Total Runtime: 14.2063 seconds"
"Implementation 3 (MM-2D)",600,3600,3000,1,14.535419,1.000000,1.032152,14.535419,0,"ok","mpirun -np 1 ./bin/mm_2d 600 3600 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x3600), B(3600x3000), C(600x3000) Parallel Time: 14.535419 seconds"
"Implementation 1 (Serial)",600,3600,3000,4,15.002760,1.000000,1.000000,15.002760,0,"ok","./bin/mm_serial 600 3600 3000","Time: 15.002760 seconds"
"Implementation 2 (MM-1D)",600,3600,3000,4,3.937570,3.607885,3.810157,15.750280,0,"ok","mpirun -np 4 ./bin/mm_1d 600 3600 3000","Local Matrix Multiplication Compute Time: 3.77704 seconds Total Runtime: 3.93757 seconds"
"Implementation 3 (MM-2D)",600,3600,3000,4,3.765672,3.859980,3.984086,15.062688,0,"ok","mpirun -np 4 ./bin/mm_2d 600 3600 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x3600), B(3600x3000), C(600x3000) Parallel Time: 3.765672 seconds"
"Implementation 1 (Serial)",600,3600,3000,9,15.002760,1.000000,1.000000,15.002760,0,"ok","./bin/mm_serial 600 3600 3000","Time: 15.002760 seconds"
"Implementation 2 (MM-1D)",600,3600,3000,9,2.241720,6.337232,6.692522,20.175480,0,"ok","mpirun -np 9 ./bin/mm_1d 600 3600 3000","Local Matrix Multiplication Compute Time: 1.9508 seconds Total Runtime: 2.24172 seconds"
"Implementation 3 (MM-2D)",600,3600,3000,9,1.859431,7.817133,8.068468,16.734879,0,"ok","mpirun -np 9 ./bin/mm_2d 600 3600 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x3600), B(3600x3000), C(600x3000) Parallel Time: 1.859431 seconds"
"Implementation 1 (Serial)",600,3600,3000,16,15.002760,1.000000,1.000000,15.002760,0,"ok","./bin/mm_serial 600 3600 3000","Time: 15.002760 seconds"
"Implementation 2 (MM-1D)",600,3600,3000,16,1.623190,8.752087,9.242763,25.971040,0,"ok","mpirun -np 16 ./bin/mm_1d 600 3600 3000","Local Matrix Multiplication Compute Time: 1.15808 seconds Total Runtime: 1.62319 seconds"
"Implementation 3 (MM-2D)",600,3600,3000,16,1.297715,11.200779,11.560905,20.763440,0,"ok","mpirun -np 16 ./bin/mm_2d 600 3600 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x3600), B(3600x3000), C(600x3000) Parallel Time: 1.297715 seconds"
"Implementation 1 (Serial)",600,3600,3000,25,15.002760,1.000000,1.000000,15.002760,0,"ok","./bin/mm_serial 600 3600 3000","Time: 15.002760 seconds"
"Implementation 2 (MM-1D)",600,3600,3000,25,2.220510,6.397764,6.756448,55.512750,0,"ok","mpirun -np 25 ./bin/mm_1d 600 3600 3000","Local Matrix Multiplication Compute Time: 1.21271 seconds Total Runtime: 2.22051 seconds"
"Implementation 3 (MM-2D)",600,3600,3000,25,1.252917,11.601262,11.974265,31.322925,0,"ok","mpirun -np 25 ./bin/mm_2d 600 3600 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x3600), B(3600x3000), C(600x3000) Parallel Time: 1.252917 seconds"
