implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,2400,3600,1,52.981034,1.000000,1.000000,52.981034,0,"ok","./bin/mm_serial 1800 2400 3600","Time: 52.981034 seconds"
"Implementation 2 (MM-1D)",1800,2400,3600,1,51.848600,1.000000,1.021841,51.848600,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 2400 3600","Local Matrix Multiplication Compute Time: 51.6571 seconds Total Runtime: 51.8486 seconds"
"Implementation 3 (MM-2D)",1800,2400,3600,1,51.230478,1.000000,1.034170,51.230478,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 2400 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x2400), B(2400x3600), C(1800x3600) Parallel Time: 51.230478 seconds"
"Implementation 1 (Serial)",1800,2400,3600,4,52.981034,1.000000,1.000000,52.981034,0,"ok","./bin/mm_serial 1800 2400 3600","Time: 52.981034 seconds"
"Implementation 2 (MM-1D)",1800,2400,3600,4,13.855800,3.742014,3.823744,55.423200,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 2400 3600","Local Matrix Multiplication Compute Time: 13.6212 seconds Total Runtime: 13.8558 seconds"
"Implementation 3 (MM-2D)",1800,2400,3600,4,9.126535,5.613355,5.805164,36.506140,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 2400 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x2400), B(2400x3600), C(1800x3600) Parallel Time: 9.126535 seconds"
"Implementation 1 (Serial)",1800,2400,3600,9,52.981034,1.000000,1.000000,52.981034,0,"ok","./bin/mm_serial 1800 2400 3600","Time: 52.981034 seconds"
"Implementation 2 (MM-1D)",1800,2400,3600,9,7.062250,7.341655,7.502005,63.560250,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 2400 3600","Local Matrix Multiplication Compute Time: 6.69414 seconds Total Runtime: 7.06225 seconds"
"Implementation 3 (MM-2D)",1800,2400,3600,9,6.049987,8.467866,8.757215,54.449883,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 2400 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x2400), B(2400x3600), C(1800x3600) Parallel Time: 6.049987 seconds"
"Implementation 1 (Serial)",1800,2400,3600,16,52.981034,1.000000,1.000000,52.981034,0,"ok","./bin/mm_serial 1800 2400 3600","Time: 52.981034 seconds"
"Implementation 2 (MM-1D)",1800,2400,3600,16,4.868920,10.648891,10.881476,77.902720,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 2400 3600","Local Matrix Multiplication Compute Time: 4.28532 seconds Total Runtime: 4.86892 seconds"
"Implementation 3 (MM-2D)",1800,2400,3600,16,4.092519,12.518079,12.945825,65.480304,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 2400 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x2400), B(2400x3600), C(1800x3600) Parallel Time: 4.092519 seconds"
"Implementation 1 (Serial)",1800,2400,3600,25,52.981034,1.000000,1.000000,52.981034,0,"ok","./bin/mm_serial 1800 2400 3600","Time: 52.981034 seconds"
"Implementation 2 (MM-1D)",1800,2400,3600,25,5.595070,9.266837,9.469235,139.876750,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 2400 3600","Local Matrix Multiplication Compute Time: 3.42121 seconds Total Runtime: 5.59507 seconds"
"Implementation 3 (MM-2D)",1800,2400,3600,25,3.074752,16.661662,17.230994,76.868800,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 2400 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x2400), B(2400x3600), C(1800x3600) Parallel Time: 3.074752 seconds"
