implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,1200,1800,1,10.279092,1.000000,1.000000,10.279092,0,"ok","./bin/mm_serial 3600 1200 1800","Time: 10.279092 seconds"
"Implementation 2 (MM-1D)",3600,1200,1800,1,9.558880,1.000000,1.075345,9.558880,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 1200 1800","Local Matrix Multiplication Compute Time: 9.45923 seconds Total Runtime: 9.55888 seconds"
"Implementation 3 (MM-2D)",3600,1200,1800,1,8.893819,1.000000,1.155757,8.893819,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 1200 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x1200), B(1200x1800), C(3600x1800) Parallel Time: 8.893819 seconds"
"Implementation 1 (Serial)",3600,1200,1800,4,10.279092,1.000000,1.000000,10.279092,0,"ok","./bin/mm_serial 3600 1200 1800","Time: 10.279092 seconds"
"Implementation 2 (MM-1D)",3600,1200,1800,4,4.624540,2.066990,2.222727,18.498160,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 1200 1800","Local Matrix Multiplication Compute Time: 4.5225 seconds Total Runtime: 4.62454 seconds"
"Implementation 3 (MM-2D)",3600,1200,1800,4,2.348743,3.786629,4.376423,9.394972,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 1200 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x1200), B(1200x1800), C(3600x1800) Parallel Time: 2.348743 seconds"
"Implementation 1 (Serial)",3600,1200,1800,9,10.279092,1.000000,1.000000,10.279092,0,"ok","./bin/mm_serial 3600 1200 1800","Time: 10.279092 seconds"
"Implementation 2 (MM-1D)",3600,1200,1800,9,2.306110,4.145023,4.457329,20.754990,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 1200 1800","Local Matrix Multiplication Compute Time: 2.17911 seconds Total Runtime: 2.30611 seconds"
"Implementation 3 (MM-2D)",3600,1200,1800,9,1.218951,7.296289,8.432736,10.970559,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 1200 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x1200), B(1200x1800), C(3600x1800) Parallel Time: 1.218951 seconds"
"Implementation 1 (Serial)",3600,1200,1800,16,10.279092,1.000000,1.000000,10.279092,0,"ok","./bin/mm_serial 3600 1200 1800","Time: 10.279092 seconds"
"Implementation 2 (MM-1D)",3600,1200,1800,16,1.445260,6.613952,7.112279,23.124160,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 1200 1800","Local Matrix Multiplication Compute Time: 1.27595 seconds Total Runtime: 1.44526 seconds"
"Implementation 3 (MM-2D)",3600,1200,1800,16,0.718651,12.375714,14.303316,11.498416,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 1200 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x1200), B(1200x1800), C(3600x1800) Parallel Time: 0.718651 seconds"
"Implementation 1 (Serial)",3600,1200,1800,25,10.279092,1.000000,1.000000,10.279092,0,"ok","./bin/mm_serial 3600 1200 1800","Time: 10.279092 seconds"
"Implementation 2 (MM-1D)",3600,1200,1800,25,1.635230,5.845587,6.286022,40.880750,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 1200 1800","Local Matrix Multiplication Compute Time: 1.3498 seconds Total Runtime: 1.63523 seconds"
"Implementation 3 (MM-2D)",3600,1200,1800,25,0.804062,11.061111,12.783954,20.101550,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 1200 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x1200), B(1200x1800), C(3600x1800) Parallel Time: 0.804062 seconds"
