implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,1800,3600,1,38.457992,1.000000,1.000000,38.457992,0,"ok","./bin/mm_serial 2400 1800 3600","Time: 38.457992 seconds"
"Implementation 2 (MM-1D)",2400,1800,3600,1,34.906600,1.000000,1.101740,34.906600,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 1800 3600","Local Matrix Multiplication Compute Time: 34.7634 seconds Total Runtime: 34.9066 seconds"
"Implementation 3 (MM-2D)",2400,1800,3600,1,34.850563,1.000000,1.103511,34.850563,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 1800 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x1800), B(1800x3600), C(2400x3600) Parallel Time: 34.850563 seconds"
"Implementation 1 (Serial)",2400,1800,3600,4,38.457992,1.000000,1.000000,38.457992,0,"ok","./bin/mm_serial 2400 1800 3600","Time: 38.457992 seconds"
"Implementation 2 (MM-1D)",2400,1800,3600,4,9.445300,3.695658,4.071654,37.781200,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 1800 3600","Local Matrix Multiplication Compute Time: 9.08464 seconds Total Runtime: 9.4453 seconds"
"Implementation 3 (MM-2D)",2400,1800,3600,4,7.619737,4.573723,5.047155,30.478948,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 1800 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x1800), B(1800x3600), C(2400x3600) Parallel Time: 7.619737 seconds"
"Implementation 1 (Serial)",2400,1800,3600,9,38.457992,1.000000,1.000000,38.457992,0,"ok","./bin/mm_serial 2400 1800 3600","Time: 38.457992 seconds"
"Implementation 2 (MM-1D)",2400,1800,3600,9,4.759800,7.333627,8.079750,42.838200,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 1800 3600","Local Matrix Multiplication Compute Time: 4.51487 seconds Total Runtime: 4.7598 seconds"
"Implementation 3 (MM-2D)",2400,1800,3600,9,4.377874,7.960614,8.784627,39.400866,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 1800 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x1800), B(1800x3600), C(2400x3600) Parallel Time: 4.377874 seconds"
"Implementation 1 (Serial)",2400,1800,3600,16,38.457992,1.000000,1.000000,38.457992,0,"ok","./bin/mm_serial 2400 1800 3600","Time: 38.457992 seconds"
"Implementation 2 (MM-1D)",2400,1800,3600,16,3.040400,11.480924,12.648991,48.646400,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 1800 3600","Local Matrix Multiplication Compute Time: 2.66797 seconds Total Runtime: 3.0404 seconds"
"Implementation 3 (MM-2D)",2400,1800,3600,16,2.246237,15.515087,17.121075,35.939792,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 1800 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x1800), B(1800x3600), C(2400x3600) Parallel Time: 2.246237 seconds"
"Implementation 1 (Serial)",2400,1800,3600,25,38.457992,1.000000,1.000000,38.457992,0,"ok","./bin/mm_serial 2400 1800 3600","Time: 38.457992 seconds"
"Implementation 2 (MM-1D)",2400,1800,3600,25,4.265870,8.182762,9.015275,106.646750,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 1800 3600","Local Matrix Multiplication Compute Time: 3.00325 seconds Total Runtime: 4.26587 seconds"
"Implementation 3 (MM-2D)",2400,1800,3600,25,2.408849,14.467724,15.965298,60.221225,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 1800 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x1800), B(1800x3600), C(2400x3600) Parallel Time: 2.408849 seconds"
