implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,2400,3600,1,66.077699,1.000000,1.000000,66.077699,0,"ok","./bin/mm_serial 2400 2400 3600","Time: 66.077699 seconds"
"Implementation 2 (MM-1D)",2400,2400,3600,1,64.920100,1.000000,1.017831,64.920100,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 2400 3600","Local Matrix Multiplication Compute Time: 64.7528 seconds Total Runtime: 64.9201 seconds"
"Implementation 3 (MM-2D)",2400,2400,3600,1,65.853459,1.000000,1.003405,65.853459,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x2400), B(2400x3600), C(2400x3600) Parallel Time: 65.853459 seconds"
"Implementation 1 (Serial)",2400,2400,3600,4,66.077699,1.000000,1.000000,66.077699,0,"ok","./bin/mm_serial 2400 2400 3600","Time: 66.077699 seconds"
"Implementation 2 (MM-1D)",2400,2400,3600,4,17.344900,3.742893,3.809633,69.379600,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 17.1456 seconds Total Runtime: 17.3449 seconds"
"Implementation 3 (MM-2D)",2400,2400,3600,4,11.328390,5.813135,5.832929,45.313560,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x2400), B(2400x3600), C(2400x3600) Parallel Time: 11.328390 seconds"
"Implementation 1 (Serial)",2400,2400,3600,9,66.077699,1.000000,1.000000,66.077699,0,"ok","./bin/mm_serial 2400 2400 3600","Time: 66.077699 seconds"
"Implementation 2 (MM-1D)",2400,2400,3600,9,8.484410,7.651693,7.788131,76.359690,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 8.18167 seconds Total Runtime: 8.48441 seconds"
"Implementation 3 (MM-2D)",2400,2400,3600,9,5.904663,11.152789,11.190766,53.141967,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x2400), B(2400x3600), C(2400x3600) Parallel Time: 5.904663 seconds"
"Implementation 1 (Serial)",2400,2400,3600,16,66.077699,1.000000,1.000000,66.077699,0,"ok","./bin/mm_serial 2400 2400 3600","Time: 66.077699 seconds"
"Implementation 2 (MM-1D)",2400,2400,3600,16,5.314650,12.215311,12.433123,85.034400,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 4.86369 seconds Total Runtime: 5.31465 seconds"
"Implementation 3 (MM-2D)",2400,2400,3600,16,3.461880,19.022456,19.087230,55.390080,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x2400), B(2400x3600), C(2400x3600) Parallel Time: 3.461880 seconds"
"Implementation 1 (Serial)",2400,2400,3600,25,66.077699,1.000000,1.000000,66.077699,0,"ok","./bin/mm_serial 2400 2400 3600","Time: 66.077699 seconds"
"Implementation 2 (MM-1D)",2400,2400,3600,25,36.039800,1.801345,1.833465,900.995000,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 34.7348 seconds Total Runtime: 36.0398 seconds"
"Implementation 3 (MM-2D)",2400,2400,3600,25,3.418179,19.265655,19.331258,85.454475,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 2400 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x2400), B(2400x3600), C(2400x3600) Parallel Time: 3.418179 seconds"
