implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,3600,3000,1,110.872160,1.000000,1.000000,110.872160,0,"ok","./bin/mm_serial 4200 3600 3000","Time: 110.872160 seconds"
"Implementation 2 (MM-1D)",4200,3600,3000,1,102.066000,1.000000,1.086279,102.066000,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 3600 3000","Local Matrix Multiplication Compute Time: 101.788 seconds Total Runtime: 102.066 seconds"
"Implementation 3 (MM-2D)",4200,3600,3000,1,101.636757,1.000000,1.090867,101.636757,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 3600 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x3600), B(3600x3000), C(4200x3000) Parallel Time: 101.636757 seconds"
"Implementation 1 (Serial)",4200,3600,3000,4,110.872160,1.000000,1.000000,110.872160,0,"ok","./bin/mm_serial 4200 3600 3000","Time: 110.872160 seconds"
"Implementation 2 (MM-1D)",4200,3600,3000,4,26.777800,3.811590,4.140451,107.111200,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 3600 3000","Local Matrix Multiplication Compute Time: 26.4713 seconds Total Runtime: 26.7778 seconds"
"Implementation 3 (MM-2D)",4200,3600,3000,4,25.615652,3.967760,4.328297,102.462608,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 3600 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x3600), B(3600x3000), C(4200x3000) Parallel Time: 25.615652 seconds"
"Implementation 1 (Serial)",4200,3600,3000,9,110.872160,1.000000,1.000000,110.872160,0,"ok","./bin/mm_serial 4200 3600 3000","Time: 110.872160 seconds"
"Implementation 2 (MM-1D)",4200,3600,3000,9,13.349800,7.645508,8.305155,120.148200,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 3600 3000","Local Matrix Multiplication Compute Time: 12.8904 seconds Total Runtime: 13.3498 seconds"
"Implementation 3 (MM-2D)",4200,3600,3000,9,12.674934,8.018721,8.747356,114.074406,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 3600 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x3600), B(3600x3000), C(4200x3000) Parallel Time: 12.674934 seconds"
"Implementation 1 (Serial)",4200,3600,3000,16,110.872160,1.000000,1.000000,110.872160,0,"ok","./bin/mm_serial 4200 3600 3000","Time: 110.872160 seconds"
"Implementation 2 (MM-1D)",4200,3600,3000,16,8.584810,11.889139,12.914923,137.356960,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 3600 3000","Local Matrix Multiplication Compute Time: 7.96242 seconds Total Runtime: 8.58481 seconds"
"Implementation 3 (MM-2D)",4200,3600,3000,16,8.672836,11.718976,12.783841,138.765376,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 3600 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x3600), B(3600x3000), C(4200x3000) Parallel Time: 8.672836 seconds"
"Implementation 1 (Serial)",4200,3600,3000,25,110.872160,1.000000,1.000000,110.872160,0,"ok","./bin/mm_serial 4200 3600 3000","Time: 110.872160 seconds"
"Implementation 2 (MM-1D)",4200,3600,3000,25,11.652000,8.759526,9.515290,291.300000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 3600 3000","Local Matrix Multiplication Compute Time: 8.41804 seconds Total Runtime: 11.652 seconds"
"Implementation 3 (MM-2D)",4200,3600,3000,25,8.216532,12.369788,13.493790,205.413300,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 3600 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x3600), B(3600x3000), C(4200x3000) Parallel Time: 8.216532 seconds"
