implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,600,2400,1,7.073279,1.000000,1.000000,7.073279,0,"ok","./bin/mm_serial 3600 600 2400","Time: 7.073279 seconds"
"Implementation 2 (MM-1D)",3600,600,2400,1,6.053760,1.000000,1.168411,6.053760,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 600 2400","Local Matrix Multiplication Compute Time: 5.95452 seconds Total Runtime: 6.05376 seconds"
"Implementation 3 (MM-2D)",3600,600,2400,1,5.861282,1.000000,1.206780,5.861282,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 600 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x600), B(600x2400), C(3600x2400) Parallel Time: 5.861282 seconds"
"Implementation 1 (Serial)",3600,600,2400,4,7.073279,1.000000,1.000000,7.073279,0,"ok","./bin/mm_serial 3600 600 2400","Time: 7.073279 seconds"
"Implementation 2 (MM-1D)",3600,600,2400,4,2.361390,2.563643,2.995388,9.445560,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 600 2400","Local Matrix Multiplication Compute Time: 2.15708 seconds Total Runtime: 2.36139 seconds"
"Implementation 3 (MM-2D)",3600,600,2400,4,1.614815,3.629693,4.380241,6.459260,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 600 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x600), B(600x2400), C(3600x2400) Parallel Time: 1.614815 seconds"
"Implementation 1 (Serial)",3600,600,2400,9,7.073279,1.000000,1.000000,7.073279,0,"ok","./bin/mm_serial 3600 600 2400","Time: 7.073279 seconds"
"Implementation 2 (MM-1D)",3600,600,2400,9,1.599300,3.785256,4.422734,14.393700,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 600 2400","Local Matrix Multiplication Compute Time: 1.48462 seconds Total Runtime: 1.5993 seconds"
"Implementation 3 (MM-2D)",3600,600,2400,9,0.833977,7.028110,8.481384,7.505793,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 600 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x600), B(600x2400), C(3600x2400) Parallel Time: 0.833977 seconds"
"Implementation 1 (Serial)",3600,600,2400,16,7.073279,1.000000,1.000000,7.073279,0,"ok","./bin/mm_serial 3600 600 2400","Time: 7.073279 seconds"
"Implementation 2 (MM-1D)",3600,600,2400,16,1.016310,5.956608,6.959765,16.260960,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 600 2400","Local Matrix Multiplication Compute Time: 0.871815 seconds Total Runtime: 1.01631 seconds"
"Implementation 3 (MM-2D)",3600,600,2400,16,0.523659,11.192937,13.507414,8.378544,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 600 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x600), B(600x2400), C(3600x2400) Parallel Time: 0.523659 seconds"
"Implementation 1 (Serial)",3600,600,2400,25,7.073279,1.000000,1.000000,7.073279,0,"ok","./bin/mm_serial 3600 600 2400","Time: 7.073279 seconds"
"Implementation 2 (MM-1D)",3600,600,2400,25,1.172260,5.164179,6.033882,29.306500,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 600 2400","Local Matrix Multiplication Compute Time: 0.970095 seconds Total Runtime: 1.17226 seconds"
"Implementation 3 (MM-2D)",3600,600,2400,25,0.601564,9.743406,11.758149,15.039100,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 600 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x600), B(600x2400), C(3600x2400) Parallel Time: 0.601564 seconds"
