implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,1200,4200,1,6.397213,1.000000,1.000000,6.397213,0,"ok","./bin/mm_serial 600 1200 4200","Time: 6.397213 seconds"
"Implementation 2 (MM-1D)",600,1200,4200,1,6.254440,1.000000,1.022827,6.254440,0,"ok","mpirun -np 1 ./bin/mm_1d 600 1200 4200","Local Matrix Multiplication Compute Time: 6.19441 seconds Total Runtime: 6.25444 seconds"
"Implementation 3 (MM-2D)",600,1200,4200,1,6.249798,1.000000,1.023587,6.249798,0,"ok","mpirun -np 1 ./bin/mm_2d 600 1200 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x1200), B(1200x4200), C(600x4200) Parallel Time: 6.249798 seconds"
"Implementation 1 (Serial)",600,1200,4200,4,6.397213,1.000000,1.000000,6.397213,0,"ok","./bin/mm_serial 600 1200 4200","Time: 6.397213 seconds"
"Implementation 2 (MM-1D)",600,1200,4200,4,1.714440,3.648095,3.731372,6.857760,0,"ok","mpirun -np 4 ./bin/mm_1d 600 1200 4200","Local Matrix Multiplication Compute Time: 1.61295 seconds Total Runtime: 1.71444 seconds"
"Implementation 3 (MM-2D)",600,1200,4200,4,1.250431,4.998115,5.116006,5.001724,0,"ok","mpirun -np 4 ./bin/mm_2d 600 1200 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x1200), B(1200x4200), C(600x4200) Parallel Time: 1.250431 seconds"
"Implementation 1 (Serial)",600,1200,4200,9,6.397213,1.000000,1.000000,6.397213,0,"ok","./bin/mm_serial 600 1200 4200","Time: 6.397213 seconds"
"Implementation 2 (MM-1D)",600,1200,4200,9,0.972022,6.434463,6.581346,8.748198,0,"ok","mpirun -np 9 ./bin/mm_1d 600 1200 4200","Local Matrix Multiplication Compute Time: 0.807575 seconds Total Runtime: 0.972022 seconds"
"Implementation 3 (MM-2D)",600,1200,4200,9,0.678518,9.210954,9.428214,6.106662,0,"ok","mpirun -np 9 ./bin/mm_2d 600 1200 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x1200), B(1200x4200), C(600x4200) Parallel Time: 0.678518 seconds"
"Implementation 1 (Serial)",600,1200,4200,16,6.397213,1.000000,1.000000,6.397213,0,"ok","./bin/mm_serial 600 1200 4200","Time: 6.397213 seconds"
"Implementation 2 (MM-1D)",600,1200,4200,16,0.746915,8.373697,8.564847,11.950640,0,"ok","mpirun -np 16 ./bin/mm_1d 600 1200 4200","Local Matrix Multiplication Compute Time: 0.490259 seconds Total Runtime: 0.746915 seconds"
"Implementation 3 (MM-2D)",600,1200,4200,16,0.436353,14.322803,14.660637,6.981648,0,"ok","mpirun -np 16 ./bin/mm_2d 600 1200 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x1200), B(1200x4200), C(600x4200) Parallel Time: 0.436353 seconds"
"Implementation 1 (Serial)",600,1200,4200,25,6.397213,1.000000,1.000000,6.397213,0,"ok","./bin/mm_serial 600 1200 4200","Time: 6.397213 seconds"
"Implementation 2 (MM-1D)",600,1200,4200,25,0.856309,7.303952,7.470683,21.407725,0,"ok","mpirun -np 25 ./bin/mm_1d 600 1200 4200","Local Matrix Multiplication Compute Time: 0.445304 seconds Total Runtime: 0.856309 seconds"
"Implementation 3 (MM-2D)",600,1200,4200,25,0.422271,14.800443,15.149544,10.556775,0,"ok","mpirun -np 25 ./bin/mm_2d 600 1200 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x1200), B(1200x4200), C(600x4200) Parallel Time: 0.422271 seconds"
