implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,3000,1200,1,19.666118,1.000000,1.000000,19.666118,0,"ok","./bin/mm_serial 1800 3000 1200","Time: 19.666118 seconds"
"Implementation 2 (MM-1D)",1800,3000,1200,1,19.750000,1.000000,0.995753,19.750000,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 3000 1200","Local Matrix Multiplication Compute Time: 19.6684 seconds Total Runtime: 19.75 seconds"
"Implementation 3 (MM-2D)",1800,3000,1200,1,19.833000,1.000000,0.991586,19.833000,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 3000 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x3000), B(3000x1200), C(1800x1200) Parallel Time: 19.833000 seconds"
"Implementation 1 (Serial)",1800,3000,1200,4,19.666118,1.000000,1.000000,19.666118,0,"ok","./bin/mm_serial 1800 3000 1200","Time: 19.666118 seconds"
"Implementation 2 (MM-1D)",1800,3000,1200,4,5.452820,3.621979,3.606596,21.811280,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 3000 1200","Local Matrix Multiplication Compute Time: 5.34441 seconds Total Runtime: 5.45282 seconds"
"Implementation 3 (MM-2D)",1800,3000,1200,4,2.053258,9.659283,9.578006,8.213032,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 3000 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x3000), B(3000x1200), C(1800x1200) Parallel Time: 2.053258 seconds"
"Implementation 1 (Serial)",1800,3000,1200,9,19.666118,1.000000,1.000000,19.666118,0,"ok","./bin/mm_serial 1800 3000 1200","Time: 19.666118 seconds"
"Implementation 2 (MM-1D)",1800,3000,1200,9,2.625140,7.523408,7.491455,23.626260,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 3000 1200","Local Matrix Multiplication Compute Time: 2.47221 seconds Total Runtime: 2.62514 seconds"
"Implementation 3 (MM-2D)",1800,3000,1200,9,1.142159,17.364483,17.218372,10.279431,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 3000 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x3000), B(3000x1200), C(1800x1200) Parallel Time: 1.142159 seconds"
"Implementation 1 (Serial)",1800,3000,1200,16,19.666118,1.000000,1.000000,19.666118,0,"ok","./bin/mm_serial 1800 3000 1200","Time: 19.666118 seconds"
"Implementation 2 (MM-1D)",1800,3000,1200,16,1.750040,11.285456,11.237525,28.000640,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 3000 1200","Local Matrix Multiplication Compute Time: 1.53383 seconds Total Runtime: 1.75004 seconds"
"Implementation 3 (MM-2D)",1800,3000,1200,16,0.740559,26.781121,26.555775,11.848944,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 3000 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x3000), B(3000x1200), C(1800x1200) Parallel Time: 0.740559 seconds"
"Implementation 1 (Serial)",1800,3000,1200,25,19.666118,1.000000,1.000000,19.666118,0,"ok","./bin/mm_serial 1800 3000 1200","Time: 19.666118 seconds"
"Implementation 2 (MM-1D)",1800,3000,1200,25,2.068790,9.546643,9.506097,51.719750,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 3000 1200","Local Matrix Multiplication Compute Time: 1.69962 seconds Total Runtime: 2.06879 seconds"
"Implementation 3 (MM-2D)",1800,3000,1200,25,0.882935,22.462582,22.273574,22.073375,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 3000 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x3000), B(3000x1200), C(1800x1200) Parallel Time: 0.882935 seconds"
