implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,3600,4200,1,69.476758,1.000000,1.000000,69.476758,0,"ok","./bin/mm_serial 1800 3600 4200","Time: 69.476758 seconds"
"Implementation 2 (MM-1D)",1800,3600,4200,1,62.682100,1.000000,1.108399,62.682100,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 3600 4200","Local Matrix Multiplication Compute Time: 62.482 seconds Total Runtime: 62.6821 seconds"
"Implementation 3 (MM-2D)",1800,3600,4200,1,62.752492,1.000000,1.107155,62.752492,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 3600 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x3600), B(3600x4200), C(1800x4200) Parallel Time: 62.752492 seconds"
"Implementation 1 (Serial)",1800,3600,4200,4,69.476758,1.000000,1.000000,69.476758,0,"ok","./bin/mm_serial 1800 3600 4200","Time: 69.476758 seconds"
"Implementation 2 (MM-1D)",1800,3600,4200,4,16.784800,3.734456,4.139266,67.139200,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 3600 4200","Local Matrix Multiplication Compute Time: 16.2915 seconds Total Runtime: 16.7848 seconds"
"Implementation 3 (MM-2D)",1800,3600,4200,4,15.798933,3.971945,4.397560,63.195732,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 3600 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x3600), B(3600x4200), C(1800x4200) Parallel Time: 15.798933 seconds"
"Implementation 1 (Serial)",1800,3600,4200,9,69.476758,1.000000,1.000000,69.476758,0,"ok","./bin/mm_serial 1800 3600 4200","Time: 69.476758 seconds"
"Implementation 2 (MM-1D)",1800,3600,4200,9,8.907390,7.037089,7.799901,80.166510,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 3600 4200","Local Matrix Multiplication Compute Time: 8.39656 seconds Total Runtime: 8.90739 seconds"
"Implementation 3 (MM-2D)",1800,3600,4200,9,7.634062,8.220066,9.100890,68.706558,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 3600 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x3600), B(3600x4200), C(1800x4200) Parallel Time: 7.634062 seconds"
"Implementation 1 (Serial)",1800,3600,4200,16,69.476758,1.000000,1.000000,69.476758,0,"ok","./bin/mm_serial 1800 3600 4200","Time: 69.476758 seconds"
"Implementation 2 (MM-1D)",1800,3600,4200,16,6.200170,10.109739,11.205621,99.202720,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 3600 4200","Local Matrix Multiplication Compute Time: 5.49331 seconds Total Runtime: 6.20017 seconds"
"Implementation 3 (MM-2D)",1800,3600,4200,16,5.309424,11.819077,13.085555,84.950784,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 3600 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x3600), B(3600x4200), C(1800x4200) Parallel Time: 5.309424 seconds"
"Implementation 1 (Serial)",1800,3600,4200,25,69.476758,1.000000,1.000000,69.476758,0,"ok","./bin/mm_serial 1800 3600 4200","Time: 69.476758 seconds"
"Implementation 2 (MM-1D)",1800,3600,4200,25,8.301360,7.550823,8.369322,207.534000,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 3600 4200","Local Matrix Multiplication Compute Time: 6.99227 seconds Total Runtime: 8.30136 seconds"
"Implementation 3 (MM-2D)",1800,3600,4200,25,4.974501,12.614832,13.966578,124.362525,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 3600 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x3600), B(3600x4200), C(1800x4200) Parallel Time: 4.974501 seconds"
