implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",12,12,18,1,0.000037,1.000000,0.000037,0,"ok","./bin/mm_serial 12 12 18","Time: 0.000037 seconds"
"Implementation 2 (MM-1D)",12,12,18,1,0.000051,0.729484,0.000051,0,"ok","mpirun -np 1 ./bin/mm_1d 12 12 18","Local Matrix Multiplication Compute Time: 2.53897e-05 seconds Total Runtime: 5.07208e-05 seconds"
"Implementation 3 (MM-2D)",12,12,18,1,0.000041,0.902439,0.000041,0,"ok","mpirun -np 1 ./bin/mm_2d 12 12 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(12x12), B(12x18), C(12x18) Parallel Time: 0.000041 seconds"
"Implementation 1 (Serial)",12,12,18,4,0.000037,1.000000,0.000037,0,"ok","./bin/mm_serial 12 12 18","Time: 0.000037 seconds"
"Implementation 2 (MM-1D)",12,12,18,4,0.000193,0.191908,0.000771,0,"ok","mpirun -np 4 ./bin/mm_1d 12 12 18","Local Matrix Multiplication Compute Time: 6.53975e-06 seconds Total Runtime: 0.000192801 seconds"
"Implementation 3 (MM-2D)",12,12,18,4,0.000198,0.186869,0.000792,0,"ok","mpirun -np 4 ./bin/mm_2d 12 12 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(12x12), B(12x18), C(12x18) Parallel Time: 0.000198 seconds"
