implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,2400,600,1,47.871984,1.000000,1.000000,47.871984,0,"ok","./bin/mm_serial 1200 2400 600","Time: 47.871984 seconds"
"Implementation 2 (MM-1D)",1200,2400,600,1,2.046250,1.000000,23.394983,2.046250,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 2400 600","Local Matrix Multiplication Compute Time: 2.00415 seconds Total Runtime: 2.04625 seconds"
"Implementation 3 (MM-2D)",1200,2400,600,1,2.059532,1.000000,23.244108,2.059532,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 2400 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x2400), B(2400x600), C(1200x600) Parallel Time: 2.059532 seconds"
"Implementation 1 (Serial)",1200,2400,600,4,47.871984,1.000000,1.000000,47.871984,0,"ok","./bin/mm_serial 1200 2400 600","Time: 47.871984 seconds"
"Implementation 2 (MM-1D)",1200,2400,600,4,0.774559,2.641826,61.805471,3.098236,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 2400 600","Local Matrix Multiplication Compute Time: 0.728252 seconds Total Runtime: 0.774559 seconds"
"Implementation 3 (MM-2D)",1200,2400,600,4,0.550789,3.739240,86.915287,2.203156,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 2400 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x2400), B(2400x600), C(1200x600) Parallel Time: 0.550789 seconds"
"Implementation 1 (Serial)",1200,2400,600,9,47.871984,1.000000,1.000000,47.871984,0,"ok","./bin/mm_serial 1200 2400 600","Time: 47.871984 seconds"
"Implementation 2 (MM-1D)",1200,2400,600,9,0.520897,3.928320,91.902975,4.688073,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 2400 600","Local Matrix Multiplication Compute Time: 0.456174 seconds Total Runtime: 0.520897 seconds"
"Implementation 3 (MM-2D)",1200,2400,600,9,0.297417,6.924729,160.959138,2.676753,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 2400 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x2400), B(2400x600), C(1200x600) Parallel Time: 0.297417 seconds"
"Implementation 1 (Serial)",1200,2400,600,16,47.871984,1.000000,1.000000,47.871984,0,"ok","./bin/mm_serial 1200 2400 600","Time: 47.871984 seconds"
"Implementation 2 (MM-1D)",1200,2400,600,16,0.373780,5.474477,128.075296,5.980480,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 2400 600","Local Matrix Multiplication Compute Time: 0.280506 seconds Total Runtime: 0.37378 seconds"
"Implementation 3 (MM-2D)",1200,2400,600,16,0.191795,10.738194,249.599750,3.068720,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 2400 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x2400), B(2400x600), C(1200x600) Parallel Time: 0.191795 seconds"
"Implementation 1 (Serial)",1200,2400,600,25,47.871984,1.000000,1.000000,47.871984,0,"ok","./bin/mm_serial 1200 2400 600","Time: 47.871984 seconds"
"Implementation 2 (MM-1D)",1200,2400,600,25,0.507837,4.029344,94.266436,12.695925,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 2400 600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 0.300404 seconds Total Runtime: 0.507837 seconds"
"Implementation 3 (MM-2D)",1200,2400,600,25,0.235478,8.746176,203.297055,5.886950,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 2400 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x2400), B(2400x600), C(1200x600) Parallel Time: 0.235478 seconds"
