implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,2400,1200,1,18.560418,1.000000,1.000000,18.560418,0,"ok","./bin/mm_serial 2400 2400 1200","Time: 18.560418 seconds"
"Implementation 2 (MM-1D)",2400,2400,1200,1,18.160900,1.000000,1.021999,18.160900,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 2400 1200","Local Matrix Multiplication Compute Time: 18.0772 seconds Total Runtime: 18.1609 seconds"
"Implementation 3 (MM-2D)",2400,2400,1200,1,19.590978,1.000000,0.947396,19.590978,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 2400 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x2400), B(2400x1200), C(2400x1200) Parallel Time: 19.590978 seconds"
"Implementation 1 (Serial)",2400,2400,1200,4,18.560418,1.000000,1.000000,18.560418,0,"ok","./bin/mm_serial 2400 2400 1200","Time: 18.560418 seconds"
"Implementation 2 (MM-1D)",2400,2400,1200,4,5.590630,3.248453,3.319915,22.362520,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 2400 1200","Local Matrix Multiplication Compute Time: 5.49618 seconds Total Runtime: 5.59063 seconds"
"Implementation 3 (MM-2D)",2400,2400,1200,4,2.155073,9.090633,8.612431,8.620292,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 2400 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x2400), B(2400x1200), C(2400x1200) Parallel Time: 2.155073 seconds"
"Implementation 1 (Serial)",2400,2400,1200,9,18.560418,1.000000,1.000000,18.560418,0,"ok","./bin/mm_serial 2400 2400 1200","Time: 18.560418 seconds"
"Implementation 2 (MM-1D)",2400,2400,1200,9,2.800080,6.485850,6.628531,25.200720,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 2400 1200","Local Matrix Multiplication Compute Time: 2.66921 seconds Total Runtime: 2.80008 seconds"
"Implementation 3 (MM-2D)",2400,2400,1200,9,1.119733,17.496116,16.575753,10.077597,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 2400 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x2400), B(2400x1200), C(2400x1200) Parallel Time: 1.119733 seconds"
"Implementation 1 (Serial)",2400,2400,1200,16,18.560418,1.000000,1.000000,18.560418,0,"ok","./bin/mm_serial 2400 2400 1200","Time: 18.560418 seconds"
"Implementation 2 (MM-1D)",2400,2400,1200,16,1.751990,10.365870,10.593906,28.031840,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 2400 1200","Local Matrix Multiplication Compute Time: 1.53982 seconds Total Runtime: 1.75199 seconds"
"Implementation 3 (MM-2D)",2400,2400,1200,16,0.757208,25.872651,24.511651,12.115328,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 2400 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x2400), B(2400x1200), C(2400x1200) Parallel Time: 0.757208 seconds"
"Implementation 1 (Serial)",2400,2400,1200,25,18.560418,1.000000,1.000000,18.560418,0,"ok","./bin/mm_serial 2400 2400 1200","Time: 18.560418 seconds"
"Implementation 2 (MM-1D)",2400,2400,1200,25,2.099610,8.649654,8.839936,52.490250,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 2400 1200","Local Matrix Multiplication Compute Time: 1.75397 seconds Total Runtime: 2.09961 seconds"
"Implementation 3 (MM-2D)",2400,2400,1200,25,0.830744,23.582449,22.341922,20.768600,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 2400 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x2400), B(2400x1200), C(2400x1200) Parallel Time: 0.830744 seconds"
