implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,3000,1200,1,6.652613,1.000000,1.000000,6.652613,0,"ok","./bin/mm_serial 600 3000 1200","Time: 6.652613 seconds"
"Implementation 2 (MM-1D)",600,3000,1200,1,6.610230,1.000000,1.006412,6.610230,0,"ok","mpirun -np 1 ./bin/mm_1d 600 3000 1200","Local Matrix Multiplication Compute Time: 6.56481 seconds Total Runtime: 6.61023 seconds"
"Implementation 3 (MM-2D)",600,3000,1200,1,6.638622,1.000000,1.002108,6.638622,0,"ok","mpirun -np 1 ./bin/mm_2d 600 3000 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x3000), B(3000x1200), C(600x1200) Parallel Time: 6.638622 seconds"
"Implementation 1 (Serial)",600,3000,1200,4,6.652613,1.000000,1.000000,6.652613,0,"ok","./bin/mm_serial 600 3000 1200","Time: 6.652613 seconds"
"Implementation 2 (MM-1D)",600,3000,1200,4,1.852520,3.568237,3.591115,7.410080,0,"ok","mpirun -np 4 ./bin/mm_1d 600 3000 1200","Local Matrix Multiplication Compute Time: 1.78684 seconds Total Runtime: 1.85252 seconds"
"Implementation 3 (MM-2D)",600,3000,1200,4,0.690099,9.619811,9.640085,2.760396,0,"ok","mpirun -np 4 ./bin/mm_2d 600 3000 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x3000), B(3000x1200), C(600x1200) Parallel Time: 0.690099 seconds"
"Implementation 1 (Serial)",600,3000,1200,9,6.652613,1.000000,1.000000,6.652613,0,"ok","./bin/mm_serial 600 3000 1200","Time: 6.652613 seconds"
"Implementation 2 (MM-1D)",600,3000,1200,9,0.979939,6.745553,6.788803,8.819451,0,"ok","mpirun -np 9 ./bin/mm_1d 600 3000 1200","Local Matrix Multiplication Compute Time: 0.87055 seconds Total Runtime: 0.979939 seconds"
"Implementation 3 (MM-2D)",600,3000,1200,9,0.406265,16.340620,16.375058,3.656385,0,"ok","mpirun -np 9 ./bin/mm_2d 600 3000 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x3000), B(3000x1200), C(600x1200) Parallel Time: 0.406265 seconds"
"Implementation 1 (Serial)",600,3000,1200,16,6.652613,1.000000,1.000000,6.652613,0,"ok","./bin/mm_serial 600 3000 1200","Time: 6.652613 seconds"
"Implementation 2 (MM-1D)",600,3000,1200,16,0.680756,9.710131,9.772390,10.892096,0,"ok","mpirun -np 16 ./bin/mm_1d 600 3000 1200","Local Matrix Multiplication Compute Time: 0.508767 seconds Total Runtime: 0.680756 seconds"
"Implementation 3 (MM-2D)",600,3000,1200,16,0.267762,24.792995,24.845247,4.284192,0,"ok","mpirun -np 16 ./bin/mm_2d 600 3000 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x3000), B(3000x1200), C(600x1200) Parallel Time: 0.267762 seconds"
"Implementation 1 (Serial)",600,3000,1200,25,6.652613,1.000000,1.000000,6.652613,0,"ok","./bin/mm_serial 600 3000 1200","Time: 6.652613 seconds"
"Implementation 2 (MM-1D)",600,3000,1200,25,0.840495,7.864687,7.915113,21.012375,0,"ok","mpirun -np 25 ./bin/mm_1d 600 3000 1200","Local Matrix Multiplication Compute Time: 0.524888 seconds Total Runtime: 0.840495 seconds"
"Implementation 3 (MM-2D)",600,3000,1200,25,0.333426,19.910331,19.952292,8.335650,0,"ok","mpirun -np 25 ./bin/mm_2d 600 3000 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x3000), B(3000x1200), C(600x1200) Parallel Time: 0.333426 seconds"
