implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3600,2400,1,556.078859,1.000000,1.000000,556.078859,0,"ok","./bin/mm_serial 3000 3600 2400","Time: 556.078859 seconds"
"Implementation 2 (MM-1D)",3000,3600,2400,1,558.935000,1.000000,0.994890,558.935000,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3600 2400","Local Matrix Multiplication Compute Time: 557.738 seconds Total Runtime: 558.935 seconds"
"Implementation 3 (MM-2D)",3000,3600,2400,1,558.738207,1.000000,0.995240,558.738207,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3600 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3600), B(3600x2400), C(3000x2400) Parallel Time: 558.738207 seconds"
"Implementation 1 (Serial)",3000,3600,2400,4,556.078859,1.000000,1.000000,556.078859,0,"ok","./bin/mm_serial 3000 3600 2400","Time: 556.078859 seconds"
"Implementation 2 (MM-1D)",3000,3600,2400,4,259.116000,2.157084,2.146061,1036.464000,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3600 2400","Local Matrix Multiplication Compute Time: 257.229 seconds Total Runtime: 259.116 seconds"
"Implementation 3 (MM-2D)",3000,3600,2400,4,231.104169,2.417690,2.406183,924.416676,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3600 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3600), B(3600x2400), C(3000x2400) Parallel Time: 231.104169 seconds"
"Implementation 1 (Serial)",3000,3600,2400,9,556.078859,1.000000,1.000000,556.078859,0,"ok","./bin/mm_serial 3000 3600 2400","Time: 556.078859 seconds"
"Implementation 2 (MM-1D)",3000,3600,2400,9,267.302000,2.091024,2.080339,2405.718000,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3600 2400","Local Matrix Multiplication Compute Time: 262.714 seconds Total Runtime: 267.302 seconds"
"Implementation 3 (MM-2D)",3000,3600,2400,9,237.497488,2.352607,2.341409,2137.477392,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3600 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3600), B(3600x2400), C(3000x2400) Parallel Time: 237.497488 seconds"
"Implementation 1 (Serial)",3000,3600,2400,16,556.078859,1.000000,1.000000,556.078859,0,"ok","./bin/mm_serial 3000 3600 2400","Time: 556.078859 seconds"
"Implementation 2 (MM-1D)",3000,3600,2400,16,254.041000,2.200176,2.188934,4064.656000,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3600 2400","Local Matrix Multiplication Compute Time: 242.154 seconds Total Runtime: 254.041 seconds"
"Implementation 3 (MM-2D)",3000,3600,2400,16,13.886792,40.235225,40.043723,222.188672,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3600 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3600), B(3600x2400), C(3000x2400) Parallel Time: 13.886792 seconds"
"Implementation 1 (Serial)",3000,3600,2400,25,556.078859,1.000000,1.000000,556.078859,0,"ok","./bin/mm_serial 3000 3600 2400","Time: 556.078859 seconds"
"Implementation 2 (MM-1D)",3000,3600,2400,25,235.452000,2.373881,2.361750,5886.300000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3600 2400","Local Matrix Multiplication Compute Time: 4.90353 seconds Total Runtime: 235.452 seconds"
"Implementation 3 (MM-2D)",3000,3600,2400,25,18.939015,29.501968,29.361551,473.475375,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3600 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3600), B(3600x2400), C(3000x2400) Parallel Time: 18.939015 seconds"
