implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,1200,2400,1,30.982994,1.000000,1.000000,30.982994,0,"ok","./bin/mm_serial 4200 1200 2400","Time: 30.982994 seconds"
"Implementation 2 (MM-1D)",4200,1200,2400,1,30.347200,1.000000,1.020951,30.347200,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 1200 2400","Local Matrix Multiplication Compute Time: 30.2082 seconds Total Runtime: 30.3472 seconds"
"Implementation 3 (MM-2D)",4200,1200,2400,1,30.697284,1.000000,1.009307,30.697284,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 1200 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x1200), B(1200x2400), C(4200x2400) Parallel Time: 30.697284 seconds"
"Implementation 1 (Serial)",4200,1200,2400,4,30.982994,1.000000,1.000000,30.982994,0,"ok","./bin/mm_serial 4200 1200 2400","Time: 30.982994 seconds"
"Implementation 2 (MM-1D)",4200,1200,2400,4,9.618410,3.155116,3.221218,38.473640,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 1200 2400","Local Matrix Multiplication Compute Time: 9.48018 seconds Total Runtime: 9.61841 seconds"
"Implementation 3 (MM-2D)",4200,1200,2400,4,3.636675,8.441030,8.519594,14.546700,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 1200 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x1200), B(1200x2400), C(4200x2400) Parallel Time: 3.636675 seconds"
"Implementation 1 (Serial)",4200,1200,2400,9,30.982994,1.000000,1.000000,30.982994,0,"ok","./bin/mm_serial 4200 1200 2400","Time: 30.982994 seconds"
"Implementation 2 (MM-1D)",4200,1200,2400,9,4.761460,6.373507,6.507036,42.853140,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 1200 2400","Local Matrix Multiplication Compute Time: 4.58681 seconds Total Runtime: 4.76146 seconds"
"Implementation 3 (MM-2D)",4200,1200,2400,9,1.978004,15.519324,15.663767,17.802036,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 1200 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x1200), B(1200x2400), C(4200x2400) Parallel Time: 1.978004 seconds"
"Implementation 1 (Serial)",4200,1200,2400,16,30.982994,1.000000,1.000000,30.982994,0,"ok","./bin/mm_serial 4200 1200 2400","Time: 30.982994 seconds"
"Implementation 2 (MM-1D)",4200,1200,2400,16,2.938880,10.326111,10.542450,47.022080,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 1200 2400","Local Matrix Multiplication Compute Time: 2.70354 seconds Total Runtime: 2.93888 seconds"
"Implementation 3 (MM-2D)",4200,1200,2400,16,1.165541,26.337370,26.582500,18.648656,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 1200 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x1200), B(1200x2400), C(4200x2400) Parallel Time: 1.165541 seconds"
"Implementation 1 (Serial)",4200,1200,2400,25,30.982994,1.000000,1.000000,30.982994,0,"ok","./bin/mm_serial 4200 1200 2400","Time: 30.982994 seconds"
"Implementation 2 (MM-1D)",4200,1200,2400,25,3.456700,8.779240,8.963171,86.417500,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 1200 2400","Local Matrix Multiplication Compute Time: 3.07704 seconds Total Runtime: 3.4567 seconds"
"Implementation 3 (MM-2D)",4200,1200,2400,25,1.390435,22.077468,22.282950,34.760875,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 1200 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x1200), B(1200x2400), C(4200x2400) Parallel Time: 1.390435 seconds"
