implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,24,18,1,0.000225,1.000000,0.000225,0,"ok","./bin/mm_serial 18 24 18","Time: 0.000225 seconds"
"Implementation 2 (MM-1D)",18,24,18,1,0.000117,1.924014,0.000117,0,"ok","mpirun -np 1 ./bin/mm_1d 18 24 18","Local Matrix Multiplication Compute Time: 8.12067e-05 seconds Total Runtime: 0.000116943 seconds"
"Implementation 3 (MM-2D)",18,24,18,1,0.000084,2.678571,0.000084,0,"ok","mpirun -np 1 ./bin/mm_2d 18 24 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x24), B(24x18), C(18x18) Parallel Time: 0.000084 seconds"
"Implementation 1 (Serial)",18,24,18,4,0.000151,1.000000,0.000151,0,"ok","./bin/mm_serial 18 24 18","Time: 0.000151 seconds"
"Implementation 2 (MM-1D)",18,24,18,4,0.000204,0.741268,0.000815,0,"ok","mpirun -np 4 ./bin/mm_1d 18 24 18","Local Matrix Multiplication Compute Time: 2.06456e-05 seconds Total Runtime: 0.000203705 seconds"
"Implementation 3 (MM-2D)",18,24,18,4,0.000241,0.626556,0.000964,0,"ok","mpirun -np 4 ./bin/mm_2d 18 24 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x24), B(24x18), C(18x18) Parallel Time: 0.000241 seconds"
"Implementation 1 (Serial)",18,24,18,9,0.000139,1.000000,0.000139,0,"ok","./bin/mm_serial 18 24 18","Time: 0.000139 seconds"
"Implementation 2 (MM-1D)",18,24,18,9,0.000308,0.451022,0.002774,0,"ok","mpirun -np 9 ./bin/mm_1d 18 24 18","Local Matrix Multiplication Compute Time: 9.55537e-06 seconds Total Runtime: 0.000308189 seconds"
"Implementation 3 (MM-2D)",18,24,18,9,0.000402,0.345771,0.003618,0,"ok","mpirun -np 9 ./bin/mm_2d 18 24 18","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(18x24), B(24x18), C(18x18) Parallel Time: 0.000402 seconds"
