implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,3600,2400,1,64.590626,1.000000,1.000000,64.590626,0,"ok","./bin/mm_serial 2400 3600 2400","Time: 64.590626 seconds"
"Implementation 2 (MM-1D)",2400,3600,2400,1,64.641400,1.000000,0.999215,64.641400,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 3600 2400","Local Matrix Multiplication Compute Time: 64.4815 seconds Total Runtime: 64.6414 seconds"
"Implementation 3 (MM-2D)",2400,3600,2400,1,64.622671,1.000000,0.999504,64.622671,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 3600 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x3600), B(3600x2400), C(2400x2400) Parallel Time: 64.622671 seconds"
"Implementation 1 (Serial)",2400,3600,2400,4,64.590626,1.000000,1.000000,64.590626,0,"ok","./bin/mm_serial 2400 3600 2400","Time: 64.590626 seconds"
"Implementation 2 (MM-1D)",2400,3600,2400,4,17.077100,3.785268,3.782295,68.308400,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 3600 2400","Local Matrix Multiplication Compute Time: 16.8516 seconds Total Runtime: 17.0771 seconds"
"Implementation 3 (MM-2D)",2400,3600,2400,4,11.903434,5.428910,5.426218,47.613736,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 3600 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x3600), B(3600x2400), C(2400x2400) Parallel Time: 11.903434 seconds"
"Implementation 1 (Serial)",2400,3600,2400,9,64.590626,1.000000,1.000000,64.590626,0,"ok","./bin/mm_serial 2400 3600 2400","Time: 64.590626 seconds"
"Implementation 2 (MM-1D)",2400,3600,2400,9,8.474840,7.627448,7.621457,76.273560,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 3600 2400","Local Matrix Multiplication Compute Time: 8.15843 seconds Total Runtime: 8.47484 seconds"
"Implementation 3 (MM-2D)",2400,3600,2400,9,7.736349,8.353123,8.348980,69.627141,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 3600 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x3600), B(3600x2400), C(2400x2400) Parallel Time: 7.736349 seconds"
"Implementation 1 (Serial)",2400,3600,2400,16,64.590626,1.000000,1.000000,64.590626,0,"ok","./bin/mm_serial 2400 3600 2400","Time: 64.590626 seconds"
"Implementation 2 (MM-1D)",2400,3600,2400,16,5.431190,11.901885,11.892537,86.899040,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 3600 2400","Local Matrix Multiplication Compute Time: 4.85658 seconds Total Runtime: 5.43119 seconds"
"Implementation 3 (MM-2D)",2400,3600,2400,16,3.376415,19.139434,19.129943,54.022640,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 3600 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x3600), B(3600x2400), C(2400x2400) Parallel Time: 3.376415 seconds"
"Implementation 1 (Serial)",2400,3600,2400,25,64.590626,1.000000,1.000000,64.590626,0,"ok","./bin/mm_serial 2400 3600 2400","Time: 64.590626 seconds"
"Implementation 2 (MM-1D)",2400,3600,2400,25,6.178370,10.462533,10.454315,154.459250,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 3600 2400","Local Matrix Multiplication Compute Time: 5.34866 seconds Total Runtime: 6.17837 seconds"
"Implementation 3 (MM-2D)",2400,3600,2400,25,4.185394,15.440045,15.432388,104.634850,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 3600 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x3600), B(3600x2400), C(2400x2400) Parallel Time: 4.185394 seconds"
