implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,600,1800,1,2.377506,1.000000,1.000000,2.377506,0,"ok","./bin/mm_serial 1800 600 1800","Time: 2.377506 seconds"
"Implementation 2 (MM-1D)",1800,600,1800,1,2.273540,1.000000,1.045729,2.273540,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 600 1800","Local Matrix Multiplication Compute Time: 2.22913 seconds Total Runtime: 2.27354 seconds"
"Implementation 3 (MM-2D)",1800,600,1800,1,2.241032,1.000000,1.060898,2.241032,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 600 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x600), B(600x1800), C(1800x1800) Parallel Time: 2.241032 seconds"
"Implementation 1 (Serial)",1800,600,1800,4,2.377506,1.000000,1.000000,2.377506,0,"ok","./bin/mm_serial 1800 600 1800","Time: 2.377506 seconds"
"Implementation 2 (MM-1D)",1800,600,1800,4,0.642285,3.539768,3.701637,2.569140,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 600 1800","Local Matrix Multiplication Compute Time: 0.594139 seconds Total Runtime: 0.642285 seconds"
"Implementation 3 (MM-2D)",1800,600,1800,4,0.543278,4.125019,4.376224,2.173112,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 600 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x600), B(600x1800), C(1800x1800) Parallel Time: 0.543278 seconds"
"Implementation 1 (Serial)",1800,600,1800,9,2.377506,1.000000,1.000000,2.377506,0,"ok","./bin/mm_serial 1800 600 1800","Time: 2.377506 seconds"
"Implementation 2 (MM-1D)",1800,600,1800,9,0.604464,3.761250,3.933247,5.440176,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 600 1800","Local Matrix Multiplication Compute Time: 0.541273 seconds Total Runtime: 0.604464 seconds"
"Implementation 3 (MM-2D)",1800,600,1800,9,0.315829,7.095713,7.527827,2.842461,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 600 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x600), B(600x1800), C(1800x1800) Parallel Time: 0.315829 seconds"
"Implementation 1 (Serial)",1800,600,1800,16,2.377506,1.000000,1.000000,2.377506,0,"ok","./bin/mm_serial 1800 600 1800","Time: 2.377506 seconds"
"Implementation 2 (MM-1D)",1800,600,1800,16,0.399054,5.697324,5.957855,6.384864,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 600 1800","Local Matrix Multiplication Compute Time: 0.314981 seconds Total Runtime: 0.399054 seconds"
"Implementation 3 (MM-2D)",1800,600,1800,16,0.203751,10.998876,11.668684,3.260016,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 600 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x600), B(600x1800), C(1800x1800) Parallel Time: 0.203751 seconds"
"Implementation 1 (Serial)",1800,600,1800,25,2.377506,1.000000,1.000000,2.377506,0,"ok","./bin/mm_serial 1800 600 1800","Time: 2.377506 seconds"
"Implementation 2 (MM-1D)",1800,600,1800,25,0.469202,4.845546,5.067127,11.730050,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 600 1800","Local Matrix Multiplication Compute Time: 0.319767 seconds Total Runtime: 0.469202 seconds"
"Implementation 3 (MM-2D)",1800,600,1800,25,0.209422,10.701034,11.352704,5.235550,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 600 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x600), B(600x1800), C(1800x1800) Parallel Time: 0.209422 seconds"
